Depth,AC,CAL,CNL,DEN,GR,MINV,MNOR,R045,R4,RILD,RILM,RLL8,RLLD,RLLS,RPRX,SP,result
1325.375,101.0989,8.8817,25.5401,2.1934,70.6096,3.7218,5.5363,7.2068,4.4905,6.9152,8.128,8.2509,7.34,7.1528,18.0723,68.0562,水层
1325.40625,100.9786,8.8115,25.456,2.1954,68.6728,3.7593,5.5096,8.0027,4.7312,7.083,8.3869,8.1147,7.1659,6.9062,16.022,66.6622,水层
1325.4375,100.7981,8.7362,25.3478,2.199,66.7388,3.8224,5.509,8.5931,4.9085,7.3356,8.6064,7.8926,6.9831,6.5704,15.8743,65.5489,水层
1325.46875,100.5777,8.681,25.2397,2.2028,64.3221,3.8856,5.4955,9.2606,5.0982,7.4445,8.8153,7.748,6.8049,6.3674,15.1836,64.5508,水层
1325.5,100.3372,8.6562,25.1556,2.2074,62.0666,3.9612,5.4817,9.787,5.288,7.6533,9.0626,7.5082,6.5582,6.2049,14.4961,63.6293,水层
1325.53125,100.0166,8.6566,25.0354,2.2128,59.731,4.024,5.468,10.4291,5.5029,7.8535,9.2651,7.2489,6.3322,5.947,13.611,62.8866,水层
1325.5625,99.656,8.657,24.9152,2.218,56.9927,4.0872,5.4542,11.058,5.6801,8.0741,9.4901,7.0636,6.1934,5.8274,12.9707,62.2588,水层
1325.59375,99.075,8.6573,24.8551,2.2272,55.1389,4.1631,5.4535,11.7128,5.8572,8.3471,9.6843,6.9469,6.1026,5.6162,12.2465,61.8739,水层
1338.21875,91.1149,9.1907,23.6894,2.3011,78.9427,4.1954,5.2426,4.7872,4.5737,5.1026,5.2078,10.7408,10.8549,10.676,27.8927,78.3536,水层
1338.25,90.8343,9.2207,23.5453,2.3081,77.7382,4.5139,5.4846,5.1582,4.7018,5.198,5.2854,11.0839,11.494,11.057,26.7286,78.328,水层
1338.28125,90.6339,9.2558,23.3411,2.3115,76.5337,4.832,5.7903,5.4523,4.7915,5.2755,5.3742,11.4803,12.1483,11.6864,25.4709,78.3281,水层
1338.3125,90.2131,9.2858,23.173,2.3165,75.4092,5.023,6.1086,5.7081,4.8812,5.374,5.4543,11.9129,12.6984,11.9923,24.7721,78.3153,水层
1338.34375,89.7723,9.326,23.0528,2.3197,74.5257,5.2007,6.3887,6.0022,4.9325,5.4239,5.5049,12.3162,13.1031,12.4662,23.4758,78.3026,水层
1338.375,89.4316,9.3661,22.8847,2.3243,73.9627,5.3534,6.6051,6.2451,4.9837,5.5048,5.556,12.4767,13.4958,12.8161,22.8736,78.3026,水层
1338.40625,89.2512,9.4062,22.7886,2.3285,73.6407,5.5567,6.7702,6.5776,4.9966,5.5662,5.6076,12.2254,13.7218,13.103,22.1223,78.3154,水层
1338.4375,88.9105,9.4463,22.6804,2.3311,73.5594,5.6454,6.9736,6.859,4.9838,5.6491,5.6492,11.8689,13.5956,12.7923,22.4918,78.3283,水层
1338.46875,88.6499,9.4713,22.8245,2.3265,73.6382,5.4654,7.0748,7.2427,4.8943,5.7122,5.7016,11.5227,13.3223,12.3971,23.467,78.3923,水层
1338.5,88.4294,9.5215,23.0885,2.3183,73.7175,5.3497,7.0228,7.4344,4.7791,5.7758,5.7226,11.2281,13.0064,12.0585,25.548,78.4308,水层
1338.53125,88.1889,9.5566,23.3526,2.3097,74.0373,5.2211,6.8813,7.6004,4.7151,5.8294,5.7649,10.9411,12.745,11.6645,26.8048,78.4692,水层
1338.5625,87.9885,9.5917,23.6648,2.3004,74.2768,5.1181,6.7655,7.6511,4.6255,5.8835,5.7755,10.6024,12.3512,11.43,28.5417,78.5205,水层
1338.59375,87.788,9.6268,24.0369,2.2938,74.6765,4.9891,6.7009,7.6633,4.5615,5.9271,5.786,10.3888,12.1029,11.2002,31.8883,78.5717,水层
1338.625,87.6076,9.6568,24.313,2.2866,74.9162,4.9371,6.6617,7.5602,4.4719,5.949,5.7966,10.1795,11.9696,10.9954,29.5018,78.5846,水层
1338.65625,87.4071,9.6666,24.5411,2.2808,75.2359,4.8982,6.6222,7.3674,4.4208,6.0042,5.7964,10.0115,11.6427,10.7544,27.8038,78.5846,水层
1338.6875,87.3067,9.6563,24.8292,2.274,75.7159,4.8716,6.6213,7.1874,4.3824,6.0263,5.7855,9.8462,11.3457,10.5577,26.3982,78.5719,水层
1338.71875,87.1664,9.6207,25.1053,2.266,75.9557,4.8835,6.6206,6.9945,4.344,6.0597,5.7532,9.7375,11.1587,10.3264,25.0628,78.4951,水层
1338.75,87.1261,9.5852,25.3333,2.26,76.2753,4.9339,6.6194,6.9298,4.3825,6.0707,5.721,9.6836,11.0358,10.1002,24.3751,78.4055,水层
1338.78125,87.0859,9.5597,25.5734,2.256,76.6752,5.0093,6.6187,6.8395,4.4338,6.0706,5.6997,9.6835,10.7741,9.9338,23.6184,78.3031,水层
1338.8125,87.1658,9.509,25.7894,2.247,76.9949,5.0469,6.5795,6.7877,4.5363,6.0704,5.6679,9.6835,10.5966,9.7341,23.0552,78.1622,水层
1338.84375,87.3059,9.4482,25.9335,2.2391,77.1543,5.1477,6.5532,6.787,4.6388,6.0702,5.6677,9.6656,10.4412,9.6446,22.547,78.0214,水层
1338.875,87.546,9.3773,26.1495,2.2323,77.2334,5.1599,6.501,6.7992,4.7284,6.07,5.6676,9.6656,10.2692,9.4682,22.131,77.919,水层
1338.90625,88.0265,9.3115,26.2936,2.2255,77.232,5.2229,6.4619,6.8242,4.8181,6.0698,5.6673,9.6299,10.0627,9.3294,21.8851,77.8038,水层
1338.9375,88.387,9.281,26.4856,2.2185,76.9102,5.2731,6.4099,6.8748,4.8566,6.0696,5.7199,9.506,9.9887,9.2266,21.6012,77.663,水层
1338.96875,88.8074,9.2606,26.6416,2.2129,76.1067,5.3107,6.358,6.9127,4.9078,6.0694,5.7624,9.4011,9.7879,9.0746,21.4403,77.5478,水层
1339.0,89.2478,9.2502,26.7976,2.2057,74.9823,5.2841,6.3059,6.9506,4.9079,6.0692,5.8483,9.2973,9.6266,8.958,21.1224,77.407,水层
1339.03125,89.6683,9.2298,26.9417,2.2039,73.9382,5.2321,6.2665,7.0013,4.9336,6.0915,5.9465,9.1438,9.5205,8.8921,21.0045,77.2918,水层
1339.0625,90.0487,9.1993,27.0617,2.2019,72.5729,5.1546,6.2655,7.0903,4.9848,6.148,6.0464,9.0428,9.381,8.7617,20.8089,77.1638,水层
1339.09375,90.5893,9.1688,27.1577,2.2001,71.7698,5.0771,6.2646,7.1538,5.1001,6.1707,6.1251,8.8771,9.2434,8.6973,20.6154,77.0229,水层
1339.125,90.8495,9.1332,27.2537,2.1983,70.5651,5.0252,6.2639,7.2301,5.1898,6.2164,6.1934,8.7305,9.0911,8.6173,20.386,76.8949,水层
1339.15625,91.31,9.0876,27.3256,2.1967,69.842,4.9729,6.263,7.3192,5.3179,6.2625,6.2625,8.6341,8.9744,8.491,20.1961,76.7797,水层
1339.1875,91.7705,9.0318,27.3976,2.1953,69.2793,4.9468,6.2623,7.3827,5.446,6.2739,6.2972,8.523,8.8265,8.3974,20.0828,76.6901,水层
1339.21875,92.231,8.9862,27.3975,2.1937,68.3152,4.9204,6.2614,7.4847,5.5357,6.3087,6.297,8.3823,8.7454,8.3356,19.8954,76.6005,水层
1339.25,92.7516,8.9405,27.3975,2.1922,67.8328,4.9193,6.286,7.6122,5.651,6.3319,6.2968,8.2745,8.6331,8.2743,19.7469,76.5109,水层
1339.28125,93.0119,8.9151,27.4214,2.1912,67.1095,4.9565,6.2847,7.7524,5.7278,6.3553,6.2966,8.1831,8.5222,8.1831,19.6358,76.4854,水层
1339.3125,93.6526,8.8846,27.4214,2.1896,66.5467,4.9685,6.2837,7.8545,5.8047,6.3787,6.2964,8.1078,8.4283,8.1229,19.5614,76.4214,水层
1339.34375,93.9128,8.8793,27.4213,2.1884,66.305,5.0059,6.2828,7.9948,5.8816,6.4021,6.2729,7.9887,8.3509,8.078,19.4874,76.3958,水层
1339.375,94.5135,8.8992,27.4092,2.1878,66.063,5.0435,6.2948,8.1095,5.9073,6.4377,6.2494,7.9298,8.3047,8.0186,19.5577,76.3958,水层
1339.40625,94.8339,8.9343,27.4092,2.187,65.9816,5.0936,6.2942,8.1858,5.8817,6.4974,6.2492,7.9005,8.3047,8.0037,19.7744,76.3575,水层
1339.4375,95.3343,8.9744,27.3731,2.187,65.9805,5.1184,6.2932,8.2109,5.8305,6.5577,6.2491,7.9151,8.3971,7.9742,20.1044,76.3575,水层
1339.46875,95.5345,9.0095,27.349,2.1874,65.8989,5.0914,6.2919,8.1718,5.8178,6.6186,6.2953,7.9886,8.5377,7.9742,20.4777,76.3576,水层
1339.5,95.8748,9.0193,27.3249,2.188,65.8979,5.0911,6.2912,8.0943,5.805,6.68,6.3421,8.0927,8.6328,8.0332,21.1295,76.3576,水层
1339.53125,96.035,9.009,27.3249,2.1884,66.2176,5.0136,6.2907,8.0168,5.8051,6.7419,6.4485,8.183,8.8098,8.1828,21.562,76.3576,水层
1339.5625,96.215,8.9634,27.3008,2.1892,66.6177,4.9484,6.3017,7.9393,5.8051,6.7919,6.569,8.259,8.9573,8.3199,22.0438,76.3577,水层
1339.59375,96.4552,8.9177,27.3007,2.1904,67.3386,4.9095,6.3007,7.8619,5.9204,6.8296,6.6793,8.3821,9.1241,8.5533,22.7037,76.3833,水层
1339.625,96.7355,8.8771,27.2887,2.1912,68.1396,4.8703,6.3007,7.8612,6.0357,6.8675,6.7413,8.4913,9.3284,8.7287,23.3834,76.3833,水层
1339.65625,96.9156,8.8315,27.2886,2.1918,68.5396,4.8439,6.2995,8.0271,6.2022,6.9056,6.8165,8.6659,9.5725,9.0069,24.2177,76.3834,水层
1339.6875,97.1357,8.7908,27.3005,2.1926,68.6989,4.8302,6.2988,8.1803,6.3559,6.9053,6.8289,8.844,9.7149,9.1577,25.1271,76.4218,水层
1339.71875,97.2357,8.7603,27.3605,2.1932,68.6976,4.8037,6.298,8.372,6.5352,6.9051,6.8796,8.9592,9.8958,9.3455,25.7846,76.4475,水层
1339.75,97.3557,8.745,27.4085,2.1928,68.4558,4.79,6.2966,8.5893,6.6505,6.9049,6.8793,9.0928,10.136,9.5195,26.507,76.4731,水层
1339.78125,97.5157,8.7447,27.4444,2.1916,68.2941,4.7761,6.2961,8.7937,6.689,6.8664,6.8156,9.2625,10.2678,9.6433,26.8999,76.486,水层
1339.8125,97.5957,8.8,27.5044,2.1904,68.1326,4.7755,6.308,8.9981,6.6378,6.828,6.7525,9.3832,10.4783,9.7867,27.3995,76.5628,水层
1339.84375,97.6757,8.8754,27.5524,2.189,67.9708,4.7617,6.307,9.241,6.5226,6.8026,6.6529,9.5761,10.6735,9.9505,27.9083,76.6013,水层
1339.875,97.7956,8.9408,27.6003,2.1868,67.8092,4.7351,6.3061,9.4454,6.3562,6.7021,6.5668,9.7188,10.8322,10.0799,28.4791,76.6782,水层
1339.90625,97.7754,9.0111,27.6363,2.1858,67.8883,4.7345,6.3051,9.6114,6.1386,6.6648,6.5061,9.8637,11.0339,10.2109,28.9544,76.755,水层
1339.9375,97.7753,9.0614,27.6722,2.184,68.3684,4.7335,6.3039,9.4186,5.9722,6.603,6.4339,9.9553,11.198,10.3819,29.4916,76.8319,水层
1339.96875,97.715,9.1116,27.7082,2.182,68.9291,4.7326,6.303,9.2129,5.793,6.5662,6.3743,10.085,11.3435,10.5557,29.8735,76.8959,水层
1340.0,97.7149,9.1416,27.7201,2.18,69.8103,4.757,6.3021,8.9816,5.5881,6.4934,6.2802,10.1224,11.491,10.6732,29.5411,76.9728,水层
1340.03125,97.7147,9.1515,27.6961,2.1776,71.0927,4.7947,6.3017,8.7632,5.4089,6.4571,6.2221,10.1411,11.6834,10.7523,28.6231,77.0369,水层
1340.0625,97.7145,9.1512,27.696,2.1756,72.0544,4.8192,6.3005,8.6088,5.2681,6.3855,6.1645,10.0663,11.7049,10.7721,28.1484,77.1009,水层
1340.09375,97.8145,9.161,27.6959,2.1732,73.2565,4.8694,6.3124,8.4801,5.1529,6.3147,6.096,9.9921,11.7481,10.8118,27.4259,77.1778,水层
1340.125,97.8944,9.1961,27.6598,2.1698,74.218,4.9068,6.3374,8.3256,5.0505,6.2561,6.0733,9.9368,11.6187,10.8118,26.9208,77.2547,水层
1340.15625,97.9944,9.2312,27.5997,2.1666,75.0193,4.957,6.3746,8.2226,4.9738,6.1982,6.0394,9.8818,11.5119,10.7719,26.4743,77.3187,水层
1340.1875,98.0743,9.2764,27.5397,2.1645,76.061,5.0198,6.3867,8.0553,4.8714,6.1751,5.9835,9.8089,11.3222,10.6926,25.89,77.37,水层
1340.21875,98.1744,9.3064,27.4195,2.1605,77.183,5.0703,6.4366,7.9394,4.8074,6.1407,5.9501,9.6648,11.0742,10.5359,25.6018,77.4212,水层
1340.25,98.2743,9.3415,27.3114,2.1583,78.1446,5.1712,6.4615,7.8106,4.7562,6.1064,5.9059,9.5936,10.8716,10.4006,25.5053,77.4981,水层
1340.28125,98.3343,9.3564,27.1913,2.1549,79.1062,5.209,6.4862,7.7204,4.6922,6.0949,5.8839,9.5052,10.6727,10.2292,25.4087,77.5493,水层
1340.3125,98.4142,9.3561,27.0471,2.1529,79.9876,5.2846,6.4981,7.6172,4.6155,6.0609,5.862,9.4177,10.5163,10.0978,25.5005,77.6006,水层
1340.34375,98.4942,9.3307,26.927,2.1509,81.1095,5.3604,6.535,7.5397,4.5643,6.0383,5.8401,9.3483,10.3813,9.9314,25.6874,77.6775,水层
1340.375,98.534,9.285,26.7949,2.1503,82.0711,5.4743,6.5472,7.5008,4.5259,6.0269,5.8183,9.2622,10.1914,9.8402,25.8274,77.7415,水层
1340.40625,98.4938,9.2394,26.6267,2.1545,81.6688,5.5117,6.5714,7.3719,4.5132,6.0155,5.8181,9.1599,9.9681,9.7498,25.8254,77.78,水层
1340.4375,98.3735,9.1937,26.4826,2.1621,81.1862,5.511,6.5964,7.3202,4.5132,6.0153,5.8395,9.0924,9.8765,9.6068,25.4908,77.8184,水层
1340.46875,98.2331,9.138,26.3264,2.1651,80.6233,5.5098,6.6209,7.2683,4.5517,6.0151,5.9046,9.0087,9.7677,9.466,24.9286,77.8569,水层
1340.5,98.1528,9.0923,26.1823,2.1683,80.1409,5.4964,6.6456,7.1779,4.603,6.0149,5.9705,8.9092,9.589,9.3444,24.2435,77.9081,水层
1340.53125,97.9523,9.0719,26.0502,2.1721,79.7385,5.4569,6.6577,7.1389,4.6926,5.9925,6.0148,8.8109,9.4834,9.2756,23.8414,77.9082,水层
1340.5625,97.7919,9.0616,25.918,2.1765,79.4164,5.4562,6.6692,7.087,4.8464,5.959,6.1157,8.7297,9.3789,9.1904,23.0579,77.921,水层
1340.59375,97.5514,9.0613,25.7979,2.1797,78.9338,5.4427,6.6683,7.0481,4.9232,5.9589,6.1955,8.6494,9.2243,9.1059,22.6339,77.921,水层
1340.625,97.3509,9.0611,25.6658,2.1805,78.2906,5.4032,6.6805,7.0346,5.0641,5.9586,6.2878,8.5856,9.0723,9.0056,21.9712,77.8955,水层
1340.65625,97.0703,9.0709,25.5697,2.1785,78.1294,5.4025,6.6795,7.1109,5.1922,5.9695,6.3344,8.4751,8.9558,8.9229,21.6471,77.8699,水层
1340.6875,96.7697,9.0858,25.4615,2.1767,77.8072,5.4016,6.6781,7.2385,5.2819,6.0138,6.405,8.4126,8.9064,8.8736,20.9745,77.8443,水层
1340.71875,96.5092,9.1007,25.3774,2.1755,77.5654,5.426,6.6774,7.4045,5.3844,6.0695,6.4286,8.3506,8.8083,8.8245,20.5885,77.7931,水层
1340.75,96.2286,9.1005,25.2813,2.1735,77.4038,5.4763,6.6768,7.6088,5.4613,6.1259,6.4284,8.2432,8.7112,8.8245,19.9488,77.7548,水层
1340.78125,95.8879,9.0801,25.2332,2.1727,77.4025,5.5136,6.6756,7.7876,5.5638,6.1828,6.4521,8.3044,8.6311,8.8571,20.5843,77.7164,水层
1340.8125,95.6273,9.0395,25.1371,2.1757,77.4015,5.5766,6.6747,7.9408,5.615,6.217,6.4519,8.4907,8.5676,8.9391,22.3273,77.6652,水层
1340.84375,95.2065,8.9938,25.101,2.1807,77.5607,5.6143,6.6743,8.094,5.6407,6.2515,6.4397,8.6492,8.5834,9.0053,23.687,77.6268,水层
1340.875,95.0061,8.9582,25.0409,2.1859,77.8001,5.6516,6.673,8.2088,5.6663,6.2862,6.4276,8.8433,8.663,9.1056,25.1753,77.5757,水层
1340.90625,94.6654,8.9328,24.9688,2.1921,78.1199,5.7142,6.6724,8.3106,5.6664,6.3093,6.4154,8.9918,8.7918,9.173,27.1057,77.5629,水层
1340.9375,94.3247,8.9022,24.8967,2.205,78.7605,5.7392,6.6715,8.3741,5.6408,6.3091,6.3797,9.1766,8.9225,9.3094,28.2814,77.5245,水层
1340.96875,94.0441,8.8919,24.8487,2.2106,79.5618,5.7763,6.6832,8.4376,5.5128,6.3206,6.3558,9.2618,9.1054,9.3957,29.7816,77.4989,水层
1341.0,93.6834,8.8917,24.8006,2.2218,80.6838,5.7885,6.7079,8.4498,5.4361,6.3438,6.3204,9.3825,9.2408,9.5002,28.9101,77.499,水层
1341.03125,93.1624,8.8914,24.7284,2.237,81.7256,5.8256,6.7326,8.462,5.3465,6.3437,6.3201,9.5048,9.3265,9.5529,28.3252,77.499,水层
1341.0625,92.6815,8.9114,24.6684,2.2606,83.0881,5.825,6.7954,8.4101,5.2953,6.3435,6.2966,9.6286,9.4651,9.6415,28.1658,77.4991,水层
1341.09375,92.3209,8.9263,24.6203,2.275,84.1301,5.7983,6.8456,8.3327,5.2185,6.2964,6.2848,9.7722,9.6059,9.7848,28.1102,77.5247,水层
1341.125,91.9601,8.9613,24.5842,2.284,85.4124,5.7591,6.8577,8.255,5.193,6.215,6.2729,9.8995,9.7667,9.8391,28.108,77.5503,水层
1341.15625,91.4993,8.9914,24.5481,2.2878,86.3739,5.7198,6.9587,8.2033,5.129,6.1575,6.2727,10.0471,9.8754,9.9303,28.2099,77.6144,水层
1341.1875,91.0985,9.0365,24.488,2.2925,86.8543,5.7061,7.0346,8.1514,5.1034,6.0778,6.2725,10.1404,9.9669,10.0408,28.2595,77.6913,水层
1341.21875,90.7979,9.0766,24.4639,2.2953,87.4146,5.6669,7.0848,8.0866,5.1419,6.0439,6.2607,10.2157,10.1338,10.0965,28.414,77.7553,水层
1341.25,90.9379,9.1218,24.4279,2.2995,87.6542,5.6408,7.1478,8.0605,5.2188,6.0213,6.2373,10.2157,10.2277,10.2277,28.5166,77.8066,水层
1341.28125,91.1581,9.167,24.4038,2.2991,87.7334,5.6144,7.1852,7.9957,5.3341,6.0212,6.2255,10.2156,10.3798,10.3416,28.513,77.8706,水层
1341.3125,91.3182,9.197,24.4037,2.2928,87.7321,5.6134,7.0822,7.9568,5.4365,6.021,6.1908,10.2156,10.4374,10.4374,28.5112,77.9347,水层
1341.34375,91.5984,9.1968,24.3796,2.2852,87.6507,5.6125,6.9408,7.9178,5.5134,6.0208,6.1563,10.2156,10.5926,10.5341,28.4549,78.0116,水层
1341.375,91.7785,9.1763,24.3796,2.279,87.2482,5.6244,6.8376,7.8658,5.5775,6.0318,6.1105,10.2156,10.6317,10.6121,28.4522,78.0628,水层
1341.40625,92.0787,9.1761,24.3795,2.2692,87.0065,5.6744,6.7857,7.8396,5.6032,6.054,6.0765,10.2156,10.75,10.7104,28.874,78.1397,水层
1341.4375,92.3189,9.1759,24.4275,2.2602,86.6042,5.712,6.8485,7.7877,5.6288,6.0988,6.0538,10.2155,10.8297,10.7897,29.3554,78.2165,水层
1341.46875,92.5391,9.1958,24.4514,2.246,86.5229,5.7366,6.9497,7.7486,5.6161,6.0986,6.0312,10.2155,10.93,10.8696,29.901,78.255,水层
1341.5,92.7392,9.2258,24.4994,2.235,86.6821,5.7739,7.0384,7.7482,5.5777,6.0985,6.0086,10.1778,10.9704,10.9501,30.4562,78.3447,水层
1341.53125,92.8793,9.2609,24.5354,2.2247,86.8414,5.7987,7.1268,7.7475,5.5265,6.0983,5.9862,10.1778,11.0109,11.0109,31.1944,78.3831,水层
1341.5625,93.1194,9.296,24.5953,2.2149,87.3216,5.8106,7.1516,7.7342,5.501,6.0528,5.9639,10.1402,11.072,11.0924,31.3065,78.4472,水层
1341.59375,93.2795,9.3159,24.6553,2.2063,87.5612,5.8225,7.1507,7.7336,5.501,6.0192,5.9416,10.1402,11.1129,11.1334,30.9586,78.4984,水层
1341.625,93.4396,9.3157,24.6793,2.1931,87.5599,5.8213,7.1498,7.7329,5.4883,5.9856,5.9304,10.1027,11.1128,11.1539,30.7839,78.5241,水层
1341.65625,93.5997,9.2902,24.7512,2.1827,86.7566,5.8204,7.1488,7.7708,5.4883,5.9192,5.9302,10.1027,11.1538,11.2158,30.6107,78.5753,水层
1341.6875,93.7598,9.2496,24.7992,2.1775,85.7124,5.8197,7.1606,7.8342,5.5268,5.8971,5.9631,10.1026,11.1744,11.2572,30.6078,78.5882,水层
1341.71875,93.9198,9.2191,24.8592,2.1743,84.5881,5.7545,7.1979,7.8977,5.5908,5.8751,5.9851,10.1026,11.1743,11.2988,30.6054,78.5882,水层
1341.75,94.0398,9.1886,24.9311,2.1749,83.3833,5.7538,7.1972,7.9868,5.6677,5.8099,5.9849,10.1026,11.1949,11.3196,30.7149,78.5882,水层
1341.78125,94.1599,9.1682,24.9431,2.1769,82.4998,5.7149,7.2596,8.0631,5.7446,5.7455,5.9847,10.1588,11.2363,11.3614,30.712,78.5627,水层
1341.8125,94.2798,9.1629,25.0031,2.1791,81.5357,5.6756,7.2588,8.1778,5.8215,5.6817,5.9845,10.2532,11.257,11.4878,30.71,78.5499,水层
1341.84375,94.3798,9.1677,25.003,2.1827,80.8127,5.6621,7.2839,8.2413,5.8855,5.6187,5.9511,10.3676,11.2777,11.5516,30.7057,78.5371,水层
1341.875,94.3997,9.1826,25.0029,2.1849,80.4104,5.6354,7.2957,8.3304,5.9624,5.5255,5.8851,10.4639,11.3194,11.6586,30.7037,78.4987,水层
1341.90625,94.4996,9.1975,25.0149,2.1867,80.4092,5.6217,7.3328,8.4195,6.0649,5.444,5.8197,10.5807,11.4454,11.7884,30.587,78.4988,水层
1341.9375,94.5395,9.2275,24.9788,2.1877,80.4883,5.6078,7.345,8.4702,6.1162,5.3736,5.7445,10.6199,11.5301,11.8976,30.5846,78.4988,水层
1341.96875,94.5794,9.2676,24.9547,2.1879,82.0916,5.6579,7.3441,8.4695,6.193,5.265,5.6388,10.7782,11.637,11.9857,31.1515,78.5373,水层
1342.0,94.6193,9.3077,24.9427,2.1879,84.2566,5.6828,7.3428,8.2896,6.2443,5.1777,5.5556,10.8984,11.7015,12.0745,31.6719,78.5757,水层
1342.03125,94.6592,9.3428,24.9186,2.1875,86.0205,5.7328,7.3422,8.0839,6.3084,5.0729,5.4332,10.9997,11.8318,12.2314,32.2004,78.627,水层
1342.0625,94.679,9.4081,24.8945,2.1867,88.1855,5.7705,7.3414,7.8782,6.3468,5.0167,5.2938,11.143,11.9194,12.2993,32.7989,78.7038,水层
1342.09375,94.6989,9.4532,24.9305,2.1854,89.8691,5.8079,7.3404,7.6982,6.3469,4.9152,5.1868,11.2882,11.9855,12.3675,32.7352,78.7295,水层
1342.125,94.6987,9.4934,25.0144,2.1842,91.3922,5.858,7.3395,7.5567,6.2573,4.8248,5.0631,11.4142,12.1189,12.5051,31.836,78.8063,水层
1342.15625,94.6985,9.5486,25.1464,2.1822,93.0757,5.8699,7.3386,7.3895,6.1293,4.7272,4.9241,11.5415,12.2086,12.5745,31.1348,78.8704,水层
1342.1875,94.6984,9.5737,25.2664,2.1806,94.0374,5.869,7.3377,7.2352,6.0269,4.6489,4.7888,11.6057,12.2537,12.621,30.6175,78.9345,水层
1342.21875,94.6982,9.6188,25.3744,2.179,95.4001,5.8297,7.3237,7.0552,5.8989,4.5548,4.6746,11.6272,12.413,12.7614,30.5015,78.9985,水层
1342.25,94.6981,9.6741,25.5425,2.1776,96.6023,5.8032,7.2972,6.888,5.771,4.471,4.5716,11.5842,12.4818,12.8086,30.2729,79.0498,水层
1342.28125,94.6979,9.7192,25.6985,2.1768,97.7244,5.7642,7.2963,6.6438,5.707,4.4051,4.4544,11.5414,12.5049,12.9034,30.271,79.101,水层
1342.3125,94.6977,9.7694,25.7945,2.1758,98.8463,5.7378,7.2831,6.451,5.6302,4.308,4.3481,11.4988,12.5742,12.975,30.1564,79.1651,水层
1342.34375,94.6975,9.7894,25.9385,2.1754,99.6475,5.7111,7.2689,6.3096,5.5918,4.2209,4.2287,11.4563,12.5974,13.0229,30.1535,79.2035,水层
1342.375,94.6973,9.7639,26.0585,2.1754,100.5289,5.7105,7.2428,6.1295,5.5535,4.1126,4.1279,11.4563,12.6673,13.071,30.2624,79.242,水层
1342.40625,94.6972,9.7183,26.1545,2.1754,100.8485,5.6713,7.2419,5.9366,5.4895,4.0369,4.0369,11.4351,12.7375,13.1193,30.2595,79.2676,水层
1342.4375,94.657,9.6827,26.2264,2.176,100.6067,5.6701,7.2027,5.8208,5.4255,3.9406,3.9406,11.4351,12.7375,13.1677,30.0332,79.2805,水层
1342.46875,94.6568,9.6673,26.2864,2.1768,100.1243,5.6694,7.2015,5.6792,5.3616,3.8825,3.8324,11.4351,12.7374,13.1676,29.6989,79.2933,水层
1342.5,94.6366,9.662,26.3464,2.1772,99.2405,5.6685,7.2008,5.5376,5.2976,3.7969,3.7689,11.4562,12.7374,13.1919,29.3684,79.2933,水层
1342.53125,94.6365,9.6921,26.3583,2.1772,98.3567,5.6678,7.1996,5.4345,5.2592,3.7271,3.679,11.4987,12.7608,13.1918,29.0954,79.2934,水层
1342.5625,94.6162,9.7221,26.3583,2.1766,97.3926,5.641,7.1861,5.3442,5.1824,3.6585,3.6247,11.584,12.7608,13.1918,28.611,79.2934,水层
1342.59375,94.6161,9.7421,26.3462,2.1758,96.509,5.6403,7.1851,5.2539,5.1185,3.6112,3.5514,11.6269,12.7607,13.2161,28.4509,79.2935,水层
1342.625,94.6159,9.762,26.3221,2.174,95.7058,5.6264,7.172,5.1893,5.0545,3.5579,3.4796,11.67,12.7607,13.216,28.239,79.2807,水层
1342.65625,94.6157,9.7718,26.322,2.1722,94.9023,5.6129,7.1707,5.0989,5.0161,3.5054,3.3715,11.7349,12.7136,13.216,27.9755,79.2551,水层
1342.6875,94.7357,9.7766,26.31,2.1702,94.2594,5.6121,7.1695,5.0471,4.9394,3.4409,3.2729,11.8221,12.6433,13.2159,27.7667,79.2167,水层
1342.71875,94.7956,9.7764,26.3099,2.1682,93.4559,5.5856,7.1686,4.9824,4.8882,3.4027,3.1712,11.8659,12.5734,13.2158,27.4573,79.1912,水层
1342.75,94.9156,9.7761,26.2978,2.1664,92.8932,5.5847,7.1676,4.8921,4.837,3.365,3.1071,11.8878,12.5271,13.2158,27.3537,79.1656,水层
1342.78125,95.0557,9.8112,26.2978,2.1644,92.3302,5.5581,7.167,4.8147,4.773,3.3338,3.0443,11.9318,12.4579,13.2157,27.0489,79.14,水层
1342.8125,95.1957,9.8463,26.3097,2.1626,92.0082,5.5318,7.1666,4.7628,4.7347,3.2907,2.9827,11.9539,12.3662,13.2157,26.9972,79.1145,水层
1342.84375,95.3758,9.9066,26.3457,2.162,92.0072,5.505,7.1525,4.6597,4.6835,3.2482,2.9442,11.976,12.3205,13.2156,26.7957,79.0761,水层
1342.875,95.4758,9.9467,26.3696,2.1636,92.4072,5.5044,7.1519,4.5693,4.6451,3.1943,2.8953,11.976,12.2978,13.2155,26.6449,79.0505,水层
1342.90625,95.5358,9.9616,26.3696,2.165,93.3684,5.4907,7.1508,4.4918,4.6068,3.1413,2.8473,11.976,12.3204,13.2399,26.5436,78.9993,水层
