Depth,CAL,CGR,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,POTA,RHOB,SFLU,SGR,SP,THOR,TT1,TT2,TT3,TT4,URAN,result
1133.5625,8.1517,42.6954,0.0113,95.6362,85.888,8.4957,8.6361,10.087,9.3943,1.1543,7.0778,51.5514,0.2647,2.5355,0.0203,2.3868,9.0879,77.2812,-59.5691,3.5138,628.5655,436.0917,624.9761,440.4487,4.84,水层
1133.59375,8.1713,41.6228,0.0135,95.6985,85.4129,8.3256,8.4629,10.1958,9.4956,1.1543,7.1944,51.5514,0.2644,2.5666,0.0196,2.3768,8.8416,78.2534,-58.5138,3.3809,628.5655,435.7606,625.0438,440.4976,5.1083,水层
1133.625,8.187,40.5502,0.0168,95.362,84.6402,8.2192,8.3854,10.2499,9.5638,1.1543,7.3663,51.5514,0.2641,2.5976,0.0188,2.3668,9.0851,79.2256,-57.5765,3.6606,627.8093,435.7907,625.0438,440.5315,5.3766,水层
1133.65625,8.2145,41.9778,0.0204,95.0456,84.1646,8.0696,8.278,10.1737,9.6144,1.1548,7.4739,51.5578,0.2646,2.5565,0.0172,2.3588,9.3523,82.0064,-56.6392,4.1064,626.7068,435.8585,625.1115,440.9943,5.5846,水层
1133.6875,8.242,43.4056,0.0245,94.789,83.6885,7.879,8.1125,9.8794,9.4217,1.1548,7.5556,51.5578,0.2651,2.5153,0.0155,2.3509,9.6097,84.7874,-55.9369,4.8041,626.0145,436.3288,625.1417,441.4232,5.7925,水层
1133.71875,8.2656,44.8665,0.028,94.6516,85.3885,7.7784,7.9358,9.2328,8.9183,1.1548,7.3913,51.5578,0.2667,2.5169,0.0161,2.3491,9.8388,87.1181,-55.1578,5.0623,626.0145,436.3288,625.2206,442.2509,5.9218,水层
1133.75,8.3049,46.3493,0.0313,94.4951,86.8528,7.6368,7.7205,8.6918,8.2886,1.1554,6.4926,51.5578,0.2683,2.547,0.0182,2.3474,10.018,89.1485,-54.6898,5.0276,626.0145,436.769,625.6534,442.6874,5.9985,水层
1133.78125,8.36,47.6459,0.0365,94.4562,88.7293,7.4976,7.484,8.1672,7.9325,1.1554,5.6409,51.5642,0.2704,2.5764,0.0201,2.3484,9.5876,90.9889,-54.1849,4.8186,626.0673,437.6043,626.0823,443.9516,6.0747,水层
1135.8125,8.5296,38.1594,0.0746,88.5683,80.684,7.3921,7.624,7.0514,6.8862,1.1608,6.7668,51.816,0.2833,2.6636,0.0154,2.3746,18.4612,90.2678,-52.3691,3.7991,600.6445,414.9697,600.2495,422.8558,7.3079,水层
1135.84375,8.5691,38.7706,0.0784,90.2462,84.5594,7.285,7.3116,6.3771,6.3308,1.1608,6.9541,51.816,0.2833,2.6733,0.0163,2.3691,12.4251,90.7808,-52.2181,3.7403,601.8711,415.3798,601.4723,426.0577,7.306,水层
1135.875,8.5967,39.3818,0.0765,91.4453,88.0245,7.2056,7.012,5.8094,5.8733,1.1608,7.1463,51.816,0.2832,2.683,0.0172,2.3635,9.5479,91.2938,-52.1031,3.672,602.7064,417.4228,603.1014,429.2671,7.3041,水层
1135.90625,8.6402,39.9438,0.073,92.5653,91.1361,7.1399,6.7246,5.4991,5.6104,1.1608,6.8644,51.816,0.2825,2.7377,0.0177,2.356,8.1669,91.9642,-51.9116,3.6213,603.9329,419.0294,607.0934,434.4782,7.3074,水层
1135.9375,8.6638,40.5058,0.0686,93.2857,94.0713,7.0364,6.4608,5.1767,5.4382,1.1576,6.5817,51.824,0.2817,2.7924,0.0182,2.3485,6.7608,92.6347,-51.68,3.6503,605.9609,422.2426,614.2685,436.0847,7.3108,水层
1135.96875,8.7033,41.1225,0.07,93.9867,96.7129,6.8717,6.0403,5.0269,5.2519,1.1576,6.3568,51.824,0.2804,2.817,0.0182,2.3396,5.8355,93.1467,-51.4499,3.7873,607.9814,425.0494,617.4591,437.6913,7.2914,水层
1136.0,8.7389,41.7758,0.0752,94.2675,99.5888,6.6502,5.8458,4.9895,5.1373,1.1576,6.1847,51.824,0.2792,2.8216,0.0178,2.3308,5.3969,93.5531,-51.3731,3.9962,610.7882,429.4553,623.8253,440.897,7.2568,水层
1136.03125,8.7942,42.5743,0.0824,94.7089,101.4058,6.4008,5.5656,4.9702,5.0341,1.1582,5.9843,51.824,0.2758,2.8122,0.0175,2.3263,5.0366,93.8568,-51.0274,4.2605,617.1581,432.2658,629.0099,444.1064,7.1874,水层
1136.0625,8.8968,43.9538,0.0868,94.9906,102.518,6.1832,5.4156,4.9785,4.9603,1.1582,5.8863,51.8307,0.2724,2.7471,0.0177,2.3218,4.7865,93.7492,-50.951,4.5264,621.549,435.4677,635.3911,447.3158,6.979,水层
1136.09375,8.9284,45.3334,0.087,94.4548,103.4522,5.9949,5.2697,5.0233,4.8876,1.1582,5.7478,51.8307,0.2687,2.6819,0.0179,2.3195,4.6155,93.6417,-50.7977,4.795,627.14,438.2783,640.177,452.1393,6.7706,水层
1136.125,9.0508,46.7532,0.0801,94.1975,103.9178,5.7388,5.0998,5.0592,4.8158,1.1582,6.6749,51.8307,0.265,2.7127,0.0186,2.3171,4.4748,93.7146,-50.6445,4.9843,629.9393,441.879,643.7702,453.7459,6.6052,水层
1136.15625,9.035,48.1832,0.0701,93.7809,103.8525,5.5135,4.9623,5.0489,4.7628,1.1588,7.4329,51.8787,0.261,2.7674,0.0194,2.3181,4.3859,93.8326,-50.4922,5.1375,635.519,445.8898,647.3746,456.5565,6.4507,水层
1136.1875,8.9245,49.0144,0.0546,93.5639,103.1406,5.3165,4.8639,4.9932,4.6757,1.1588,8.083,51.8787,0.257,2.8195,0.0198,2.3191,4.3066,94.2987,-50.3007,5.2259,641.1064,449.0917,647.0247,458.9682,6.4054,水层
1136.21875,8.8969,48.9472,0.0385,94.2446,102.4876,5.0986,4.7156,4.8396,4.5987,1.1588,8.5996,51.8787,0.2525,2.8674,0.0196,2.324,4.2518,95.287,-50.2645,5.2731,643.5219,450.7021,644.7071,463.7805,6.524,水层
1136.25,8.7627,48.88,0.0221,95.1247,101.4213,4.9343,4.6137,4.7338,4.5066,1.1594,9.0496,51.8787,0.248,2.9153,0.0194,2.3289,4.2593,96.2754,-50.2295,5.2928,644.7447,455.1042,643.567,463.3929,6.6427,水层
1136.28125,8.6995,48.6528,0.0179,95.9849,100.8281,4.7493,4.5056,4.6817,4.384,1.1594,9.4366,51.8871,0.2433,2.8358,0.0187,2.3357,4.2745,98.6365,-50.2724,5.5244,644.0035,458.3174,642.0319,460.684,6.9862,水层
1136.3125,8.6206,48.4255,0.0155,97.2645,99.9977,4.6045,4.4242,4.5879,4.3199,1.16,9.5743,51.8871,0.2386,2.7563,0.0181,2.3425,4.321,100.9978,-50.394,5.7668,642.4722,463.9047,640.8844,457.9863,7.3297,水层
1136.34375,8.5653,48.2327,0.0158,97.9045,101.5804,4.5131,4.3522,4.4876,4.2178,1.16,9.7143,51.8871,0.2339,2.7286,0.0172,2.3527,4.3999,102.1929,-50.477,6.0254,640.5383,465.515,638.9731,457.61,7.5281,水层
1136.375,8.514,48.0628,0.0192,98.585,103.2204,4.4638,4.2812,4.4299,4.1408,1.16,9.9466,51.8871,0.2292,2.7355,0.0161,2.3628,4.4883,102.6102,-50.6002,6.285,639.3983,466.3465,637.8293,456.0749,7.6296,水层
1136.40625,8.5219,47.9817,0.024,99.246,104.6257,4.4393,4.2423,4.3247,4.0651,1.1605,10.4861,51.895,0.2253,2.753,0.0153,2.3749,4.5785,102.741,-50.6813,6.5036,637.8745,466.3992,635.5191,454.1523,7.6747,水层
1136.4375,8.5377,48.2561,0.0311,99.5475,105.9133,4.4632,4.2189,4.3167,4.0276,1.1605,11.2997,51.895,0.2214,2.8132,0.0151,2.3871,4.5781,101.725,-50.8045,6.5575,636.3431,465.2516,634.7478,452.2184,7.4939,水层
1136.46875,8.5456,48.5304,0.039,99.3304,106.8495,4.4872,4.2262,4.3237,4.1083,1.1605,12.1099,51.895,0.2179,2.8735,0.0149,2.4005,4.4386,100.709,-50.8856,6.4875,635.1993,461.3499,633.6379,450.2845,7.313,水层
1136.5,8.5456,49.5349,0.0474,98.4954,107.6072,4.5277,4.249,4.4673,4.2063,1.1611,12.6505,51.895,0.2145,2.8693,0.0166,2.414,4.3033,99.7255,-50.9291,6.3349,634.4619,456.6544,632.4904,449.1482,7.0344,水层
1136.53125,8.5417,50.7222,0.0531,97.4006,108.0723,4.5771,4.3186,4.893,4.3938,1.1611,13.0956,51.943,0.2132,2.8491,0.0188,2.4265,4.1344,98.7502,-50.9712,6.0504,633.3181,453.1515,632.1329,449.1896,6.7313,水层
1136.5625,8.5259,52.2998,0.056,96.1262,108.5364,4.6352,4.3974,5.2913,4.8476,1.1611,13.2874,51.943,0.2119,2.8341,0.0207,2.4391,4.0231,98.126,-51.0945,5.8572,632.1705,451.6202,631.7867,449.2423,6.4283,水层
1136.59375,8.5259,54.4634,0.0545,94.5526,108.4133,4.6856,4.4857,5.7639,5.2615,1.1617,13.6297,51.943,0.212,2.8272,0.022,2.4537,3.9217,98.0288,-51.0582,5.8011,630.2516,451.6541,631.8281,449.2837,6.1255,水层
1136.625,8.518,56.6269,0.0486,92.8394,107.4078,4.7452,4.5677,6.0649,5.6176,1.1617,14.0067,51.943,0.2121,2.8202,0.0233,2.4553,3.8509,97.9317,-51.1801,5.8228,629.4954,452.4931,632.2646,450.1265,5.8227,水层
1136.65625,8.5141,57.0281,0.0416,91.1663,106.2837,4.7968,4.6679,6.312,5.9651,1.1617,14.5789,51.9513,0.2143,2.8439,0.0233,2.4576,3.8928,96.8114,-51.2631,5.8723,628.7693,454.5249,632.3248,448.5914,5.5955,水层
1136.6875,8.5062,57.4291,0.0344,89.6528,105.3361,4.8842,4.7704,6.4978,6.3455,1.1623,15.2582,51.9513,0.2166,2.8676,0.0233,2.4567,4.2316,95.6911,-51.4233,5.9549,629.6008,454.9538,631.9636,445.0773,5.3682,水层
1136.71875,8.5102,57.9242,0.0328,89.2963,105.0948,4.9374,4.8398,6.701,6.6647,1.1623,16.3522,51.9513,0.2212,2.8755,0.0235,2.4559,4.8223,95.3734,-51.6243,6.0183,630.0334,452.2448,632.4227,441.9619,5.2487,水层
1136.75,8.5102,58.4819,0.0349,89.3981,105.0889,5.0275,4.8925,6.7984,6.5191,1.1623,18.1757,51.9513,0.2259,2.8728,0.0239,2.4515,5.3283,95.591,-51.8635,6.069,631.2714,445.1902,632.0577,438.8504,5.201,水层
1136.78125,8.5181,58.8174,0.0493,89.4005,105.0814,5.1098,4.9547,6.872,6.3419,1.1629,20.2771,51.9585,0.2316,2.8692,0.0242,2.4482,5.7398,95.9088,-51.9841,6.0419,632.4979,441.2809,629.3487,436.1376,5.1985,水层
1136.8125,8.6049,58.2633,0.0656,89.2239,104.9583,5.1562,4.9994,6.7341,6.147,1.1629,18.7453,51.9585,0.2373,2.8623,0.0242,2.4393,6.183,96.6277,-52.3815,5.9847,632.9344,436.5929,626.6171,434.6063,5.3769,水层
1136.84375,8.7707,57.7093,0.0847,89.1269,104.5989,5.2217,5.0538,6.5752,6.0018,1.1629,16.2571,51.9585,0.2446,2.8553,0.0241,2.4266,6.4462,97.3467,-52.6982,5.8823,633.3784,433.8538,621.9216,433.4625,5.5553,水层
1136.875,8.9129,56.1982,0.1035,89.0885,103.7674,5.2978,5.0995,6.4198,5.8387,1.1635,13.5193,51.9585,0.2518,2.8536,0.0234,2.414,6.5996,97.4981,-53.2518,5.7519,631.452,432.3187,616.4434,432.7138,5.7703,水层
1136.90625,9.0313,54.4477,0.1211,89.1515,103.2928,5.4042,5.1549,6.3374,5.7324,1.1635,12.7283,51.9677,0.258,2.8532,0.0225,2.4042,6.6352,97.5075,-53.8439,5.6585,627.9416,430.7949,612.933,432.3639,5.9945,水层
1136.9375,9.0747,52.8888,0.1336,89.2133,102.6393,5.4928,5.2111,6.2559,5.638,1.1635,11.8098,51.9677,0.2642,2.7999,0.0214,2.3944,6.4444,97.0507,-54.6318,5.7409,624.0361,429.6512,610.2203,432.8154,6.1445,水层
1136.96875,8.9405,51.6173,0.1383,89.3564,101.9285,5.5829,5.2678,6.1638,5.5451,1.1642,10.9973,51.9677,0.2697,2.6674,0.0197,2.3866,6.3976,95.8943,-55.6168,5.9577,618.953,428.9062,609.4603,433.2519,6.1831,水层
1137.0,8.83,50.3458,0.1378,89.4581,100.7421,5.6642,5.3347,6.1181,5.4237,1.1642,10.0552,51.9677,0.2752,2.5349,0.018,2.3788,6.225,94.7379,-56.5226,6.2642,615.8376,428.2026,609.5092,434.121,6.2217,水层
1137.03125,8.7313,50.7277,0.1122,89.62,100.5044,5.757,5.3732,6.0613,5.3737,1.1642,10.0551,51.9677,0.2783,2.4565,0.0189,2.3693,6.1236,93.2068,-57.4677,6.0652,613.1324,428.2026,609.5618,434.1511,5.9531,水层
1137.0625,8.6129,51.1099,0.088,89.7817,99.3783,5.862,5.4414,6.0161,5.3145,1.1642,9.7647,51.976,0.2813,2.3781,0.0198,2.3599,6.035,91.6756,-58.5304,5.8781,612.7637,428.2666,609.9983,434.5988,5.6845,水层
1137.09375,8.53,50.6157,0.066,90.0032,98.9038,5.9798,5.4808,5.9497,5.2557,1.1649,9.5521,51.976,0.2834,2.3906,0.02,2.3497,5.9259,89.3531,-59.5542,5.7089,612.4251,428.2967,611.255,435.0391,5.4283,水层
1137.125,8.4432,49.5372,0.0486,90.2449,98.0738,6.056,5.5504,6.0803,5.332,1.1649,9.4648,51.976,0.2854,2.4637,0.0196,2.3394,5.8083,86.5028,-60.4209,5.557,612.8578,428.3644,612.0677,435.0616,5.1805,水层
1137.15625,8.3564,48.2509,0.0336,90.6266,96.7125,6.1664,5.5905,6.2819,5.5695,1.1649,9.3268,51.976,0.2861,2.5266,0.019,2.328,5.6929,83.5285,-61.4055,5.3964,613.3206,428.7896,613.3093,435.1106,4.9443,水层
1137.1875,8.2656,46.1334,0.0239,90.9285,96.0615,6.2449,5.6615,6.4549,5.8176,1.1616,9.1405,51.9848,0.2868,2.5487,0.0178,2.3165,5.5395,80.0579,-62.2731,5.1832,613.7458,429.6474,614.551,435.5583,4.7546,水层
1137.21875,8.1748,44.016,0.0173,91.1696,94.5257,6.3471,5.7648,6.6572,6.1101,1.1616,8.9254,51.9848,0.286,2.5707,0.0167,2.3054,5.3706,76.5873,-62.9041,5.05,614.1898,431.2841,615.3712,436.0098,4.565,水层
1137.25,8.1235,43.1496,0.013,91.5918,92.5781,6.4162,5.817,6.8783,6.3709,1.1616,8.7473,51.9848,0.2853,2.5236,0.0161,2.2943,5.2832,74.3615,-63.4571,4.9701,615.8227,431.7055,616.6128,436.0362,4.3745,水层
1137.28125,8.1077,42.5962,0.0115,91.8327,90.7492,6.4743,5.9017,7.2371,6.7649,1.1616,8.5884,51.9848,0.2841,2.4591,0.0157,2.2841,5.2256,72.4469,-64.0887,5.0157,616.6429,433.3422,617.8544,436.514,4.1837,水层
1137.3125,8.0999,42.145,0.0099,92.1743,88.5664,6.5209,6.0202,7.5321,7.131,1.1581,8.3706,51.9932,0.283,2.395,0.0155,2.2739,5.3306,70.9257,-64.5234,5.0314,618.6746,434.1587,618.6746,436.9354,4.0487,水层
1137.34375,8.0999,41.8473,0.0084,92.5957,85.9714,6.568,6.119,7.9109,7.4757,1.1581,8.2791,51.9932,0.2814,2.3313,0.0154,2.2669,5.6593,69.9948,-64.7632,5.0022,620.3113,436.1904,620.3188,437.3606,3.9973,水层
1137.375,8.0999,41.5495,0.0071,92.9969,84.3194,6.6154,6.2307,8.2637,7.6125,1.1588,8.2182,51.9932,0.2799,2.2676,0.0154,2.26,5.9976,69.0639,-64.8064,4.7592,621.5266,438.2184,622.757,438.6285,3.9459,水层
1137.40625,8.0999,39.2867,0.0059,93.5783,82.019,6.6752,6.3558,8.6004,7.8507,1.1588,8.7914,51.9932,0.2783,2.3064,0.0155,2.2586,6.4255,68.0448,-64.9296,4.4216,623.1595,440.2577,622.757,439.0537,4.0829,水层
1137.4375,8.1039,37.0238,0.0049,93.9594,79.6587,6.7356,6.4718,8.9022,8.0817,1.1588,9.3192,51.9616,0.2767,2.3452,0.0155,2.2571,6.8094,67.0257,-64.9328,3.9194,624.7963,440.6754,624.8038,439.8702,4.2198,水层
1137.46875,8.1078,34.8647,0.004,94.3409,77.1804,6.8212,6.5899,9.1642,8.2592,1.1588,9.9146,51.9616,0.275,2.3592,0.0145,2.2593,7.164,65.8845,-64.9361,3.5446,625.2177,441.5031,625.6315,441.5144,4.3475,水层
1137.5,8.1078,32.7748,0.0031,94.7422,76.1774,6.8955,6.6979,9.4339,8.4709,1.1555,10.6641,51.9616,0.2732,2.3569,0.0128,2.2615,7.5097,64.6617,-64.9793,3.2547,626.0642,441.9395,626.4517,442.3497,4.4691,水层
1137.53125,8.1078,31.5629,0.0025,94.9837,73.7584,6.9957,6.7831,9.6582,8.6099,1.1555,11.2633,51.9616,0.274,2.3607,0.0118,2.263,7.8722,63.6332,-64.944,3.2235,628.1147,442.7936,628.4948,443.2113,4.4948,水层
1137.5625,8.1079,33.865,0.0021,95.0263,72.4001,7.1231,6.8818,9.8518,8.7508,1.1555,11.9613,51.9616,0.2748,2.3893,0.0135,2.2645,8.1924,63.3823,-64.9499,3.2818,628.9312,443.2414,629.315,443.6327,4.137,水层
1137.59375,8.1158,36.167,0.002,94.9885,71.2177,7.1619,7.0074,9.9228,8.8614,1.1562,11.9821,51.9292,0.276,2.4178,0.0151,2.2658,8.4949,63.1313,-64.9129,3.4743,630.1729,443.6628,631.358,444.4717,3.7792,水层
1137.625,8.1158,39.1878,0.0022,95.0515,70.4471,7.3187,7.0837,9.9935,8.9407,1.1562,11.405,51.9292,0.2771,2.3908,0.0171,2.2672,8.7925,62.6575,-64.7607,3.7337,631.4145,444.1181,632.611,444.8931,3.3444,水层
1137.65625,8.1237,42.3883,0.0024,95.133,69.2015,7.3985,7.1868,10.0095,9.0046,1.1562,10.6785,51.9292,0.2789,2.3498,0.0192,2.2684,9.1501,62.128,-64.5679,3.9699,632.231,444.5432,632.611,445.7397,2.8903,水层
1137.6875,8.1198,43.1176,0.0025,95.395,68.9638,7.5063,7.2914,9.971,9.0363,1.1562,10.3707,51.938,0.2807,2.3669,0.0195,2.2695,9.4364,61.1371,-64.2584,4.0464,633.0511,445.3936,633.8601,446.59,2.6629,水层
1137.71875,8.1198,40.1387,0.002,95.7163,68.1314,7.6155,7.3841,9.9333,9.0674,1.153,9.998,51.938,0.283,2.4709,0.0173,2.2687,9.661,59.4538,-63.7921,3.9969,635.5005,445.8187,634.6879,446.6201,2.7758,水层
1137.75,8.1158,37.1597,0.0012,96.2983,67.8333,7.7125,7.5186,9.968,9.0987,1.153,9.6741,51.938,0.2854,2.5749,0.0151,2.2679,9.7305,57.7705,-63.4036,3.8632,636.7158,446.2702,635.9408,447.0754,2.8887,水层
1137.78125,8.1119,36.4174,0.0011,96.6397,67.4157,7.8105,7.5731,10.1122,9.1299,1.153,9.4985,51.938,0.2876,2.5268,0.0151,2.2659,9.6945,58.5628,-62.7808,3.6624,638.3525,446.7217,636.7648,447.5043,3.0756,水层
1137.8125,8.108,35.6753,0.0019,97.1817,66.8813,7.8811,7.6554,10.2405,9.1455,1.1538,9.3771,51.938,0.2898,2.4788,0.0151,2.264,9.6412,59.3554,-62.0782,3.583,640.3768,446.7707,637.5887,448.3509,3.2626,水层
1137.84375,8.108,36.2649,0.0037,97.3421,66.9925,7.9092,7.7246,10.3326,9.1272,1.1538,9.2909,51.9068,0.2905,2.4386,0.0151,2.2594,9.5533,60.4257,-60.9058,3.6859,641.1895,446.797,640.0494,448.4073,3.3356,水层
1137.875,8.108,37.7429,0.007,97.6235,67.4567,7.9517,7.7522,10.4632,9.0592,1.1538,9.3751,51.9068,0.2912,2.4037,0.0152,2.2549,9.4663,61.6811,-59.7735,4.0254,642.8186,447.2485,640.0494,448.8363,3.3325,水层
1137.90625,8.108,39.1419,0.0108,97.925,68.2747,7.9656,7.7939,10.4424,8.9588,1.1538,9.3231,51.9068,0.2911,2.3615,0.0152,2.2487,9.397,63.1218,-59.1494,4.4116,644.8503,448.0951,642.085,449.2614,3.3609,水层
1137.9375,8.108,40.2248,0.0156,97.369,70.1495,8.0085,7.9645,10.3269,8.7953,1.1538,9.1537,51.9068,0.2909,2.2898,0.0148,2.2426,9.5165,65.3037,-58.173,4.7471,646.077,448.9604,644.508,450.1193,3.5149,水层
1137.96875,8.112,41.3078,0.0206,97.052,72.0252,7.9209,7.8923,10.0461,8.4938,1.1546,9.0039,51.9151,0.2902,2.2182,0.0145,2.2354,9.7076,67.4857,-57.0404,4.9765,648.5075,448.9604,646.5284,451.7597,3.6689,水层
1138.0,8.1278,42.2547,0.0258,96.7352,73.901,7.7777,7.7075,9.7734,8.1436,1.1546,8.7917,51.9151,0.2895,2.2492,0.0149,2.2283,9.8491,70.562,-55.8298,5.135,649.3353,449.7995,648.5414,452.58,3.9674,水层
1138.03125,8.1396,43.1675,0.0289,96.419,75.6003,7.5957,7.5959,9.3872,7.6527,1.1546,8.9204,51.9151,0.2882,2.3059,0.0155,2.2228,10.0105,73.8621,-55.2442,5.1289,650.9757,451.4437,650.9644,453.0014,4.302,水层
1138.0625,8.1673,44.9141,0.0304,96.262,76.7139,7.4046,7.4181,8.9019,7.1127,1.1552,9.4215,51.9151,0.2869,2.3585,0.0168,2.2173,10.0098,77.5586,-54.2286,5.1312,651.7847,453.0653,652.5823,455.4508,4.584,水层
1138.09375,8.1831,47.9119,0.0298,96.2039,78.1784,7.2841,7.2445,8.289,6.6839,1.1552,10.3206,51.9235,0.2865,2.4046,0.0189,2.2145,9.74,81.85,-53.331,5.1461,652.6199,455.4959,654.9941,456.2672,4.787,水层
1138.125,8.2146,50.9097,0.0299,96.1464,79.8782,7.0492,7.0621,7.5377,6.1221,1.1552,11.2027,51.9235,0.2862,2.4508,0.021,2.2116,9.2731,86.1413,-52.5504,5.3067,653.854,456.3086,657.0182,457.8964,4.9901,水层
1138.15625,8.2541,52.9791,0.0312,96.5087,81.6369,6.8096,6.7972,6.7795,5.7215,1.1552,11.5755,51.9235,0.2873,2.5443,0.0216,2.2129,8.9094,90.0951,-51.7321,5.5458,655.0881,457.9378,657.8573,459.5255,5.2324,水层
1138.1875,8.3094,55.0484,0.0364,96.7297,83.5126,6.5781,6.5424,6.1988,5.3865,1.156,11.8523,51.9235,0.2885,2.6378,0.0222,2.2141,8.4058,94.0488,-51.3822,5.9534,655.5246,459.1719,657.9138,460.3571,5.4747,水层
1140.625,8.4524,47.6181,0.0659,98.0143,108.3267,4.5141,3.9825,5.064,4.5143,1.1474,16.4022,51.7241,0.2736,2.7843,0.0187,2.2661,3.5325,89.3719,-55.7388,5.2971,629.515,454.8795,621.2225,455.2783,5.8461,水层
1140.65625,8.4445,45.6624,0.0544,96.5605,105.2614,4.6132,4.0551,5.4563,5.147,1.1474,17.9021,51.7241,0.2706,2.8017,0.0181,2.2655,3.3753,87.5107,-55.9375,4.953,627.9799,453.7432,621.659,451.7754,5.8519,水层
1140.6875,8.4445,44.0981,0.0415,94.5486,102.3731,4.6804,4.1972,5.9762,5.8789,1.1474,19.4677,51.7241,0.2677,2.81,0.0177,2.2649,3.3753,85.9918,-56.3332,4.7073,626.0686,452.5994,621.7079,449.0476,5.8568,水层
1140.71875,8.4406,43.121,0.0297,93.2742,100.0733,4.7744,4.3918,6.6055,6.4745,1.1482,21.5207,51.7241,0.2659,2.8044,0.0174,2.2628,3.3689,84.9864,-56.7694,4.5354,625.3199,451.0681,621.7794,445.9286,5.8602,水层
1140.75,8.4366,42.1439,0.0186,92.0396,97.1835,4.9147,4.6121,7.1432,6.9504,1.1482,23.3602,51.6937,0.2642,2.7988,0.017,2.2607,3.6955,83.9809,-57.088,4.4126,624.1761,448.3516,621.7944,442.0306,5.8636,水层
1140.78125,8.4327,41.5791,0.0159,90.7253,95.8268,4.9863,4.7998,7.7104,7.3267,1.1482,25.8233,51.6937,0.2631,2.7694,0.0164,2.2578,4.01,83.7342,-57.2475,4.5207,623.4424,445.2551,621.4671,438.524,5.9086,水层
1140.8125,8.4248,41.0143,0.0144,89.5506,94.0555,5.0774,4.9769,8.2774,7.6252,1.1488,26.7322,51.6937,0.262,2.74,0.0157,2.2549,4.5614,83.4875,-57.2906,4.5878,623.085,443.6974,621.0984,435.8075,5.9535,水层
1140.84375,8.4169,40.512,0.0148,88.6954,92.6375,5.1793,5.1326,8.6938,7.8496,1.1488,28.3347,51.6937,0.2623,2.6749,0.0152,2.2506,5.3321,83.0699,-57.2164,4.5934,622.7388,438.2531,620.7523,433.8661,5.9653,水层
1140.875,8.4012,40.0512,0.0166,88.2587,91.9855,5.2835,5.322,8.9333,7.9927,1.1488,28.2311,51.6937,0.2626,2.5859,0.0149,2.2462,6.0765,82.5383,-56.9463,4.5224,622.3852,436.6955,616.8506,431.9397,5.955,水层
1140.90625,8.3972,39.914,0.0189,87.8824,91.4483,5.3995,5.5586,9.0297,8.0791,1.1488,26.9207,51.7028,0.2634,2.5114,0.0149,2.2417,6.6657,82.0583,-56.5986,4.443,622.4228,433.5726,613.7314,429.2232,5.9067,水层
1140.9375,8.3854,41.0712,0.0214,87.7054,91.3237,5.5683,5.7743,8.9789,8.0042,1.1496,25.7642,51.7028,0.2643,2.495,0.016,2.2371,7.259,81.785,-56.367,4.4063,622.468,431.2399,609.4423,426.898,5.7062,水层
1140.96875,8.3815,42.2284,0.0234,87.6078,91.2011,5.7634,5.9982,8.8958,7.8869,1.1496,24.8842,51.7028,0.2654,2.4786,0.0171,2.2323,7.6788,81.5117,-56.2526,4.4543,620.9404,427.3419,607.1133,424.5803,5.5057,水层
1141.0,8.3815,44.4034,0.0249,87.5102,91.0182,5.9653,6.1411,8.6856,7.7854,1.1496,24.078,51.7028,0.2666,2.5131,0.0183,2.2276,8.0203,81.9505,-56.1001,4.5587,619.0065,424.6217,604.7843,423.8353,5.2623,水层
1141.03125,8.3933,46.8331,0.0248,87.4928,90.9544,6.2304,6.3102,8.4961,7.6572,1.1496,23.3406,51.7124,0.2683,2.5603,0.0195,2.2256,8.3465,82.5674,-56.0253,4.7936,615.1274,422.2965,600.8901,422.2927,5.0083,水层
1141.0625,8.3894,48.7089,0.0259,87.4951,90.772,6.4137,6.4487,8.6601,7.4621,1.1505,22.7911,51.7124,0.27,2.5923,0.0203,2.2237,8.4527,83.3874,-56.0292,5.0211,612.7909,421.5478,598.9487,421.5628,4.8699,水层
1141.09375,8.3815,49.7536,0.029,87.5775,90.7077,6.6023,6.6383,10.2834,7.313,1.1505,21.8921,51.7124,0.2716,2.6013,0.0203,2.222,8.6069,84.5121,-56.2298,5.2377,610.4657,421.2091,596.6235,422.0068,4.905,水层
1141.125,8.3697,50.7982,0.0377,87.9594,90.8194,6.8211,6.7718,11.8791,7.1929,1.1505,21.1829,51.7124,0.2732,2.6104,0.0203,2.2204,8.6847,85.6368,-56.5468,5.2756,607.7454,421.6494,593.9183,422.4395,4.9402,水层
1141.15625,8.3579,49.1259,0.0485,88.3405,91.3422,6.9709,6.9583,12.6154,6.9974,1.1505,20.6848,51.7124,0.2746,2.6012,0.0197,2.2192,8.684,85.293,-56.9036,5.2247,605.8152,422.0934,593.5646,422.4884,5.1025,水层
1141.1875,8.346,47.4532,0.0618,88.9221,92.2185,7.1628,7.0982,10.563,6.7822,1.1513,20.2717,51.72,0.2759,2.592,0.0191,2.218,8.6206,84.949,-57.5754,4.9976,604.2726,423.3651,594.0274,423.7451,5.2647,水层
1141.21875,8.3263,45.8468,0.0704,89.2031,92.9761,7.2935,7.267,7.3128,6.6585,1.1513,19.5067,51.72,0.2769,2.5595,0.0185,2.2173,8.3123,84.225,-57.9708,4.7681,603.1401,423.3651,594.8477,424.1665,5.3788,水层
