Depth,AC,CAL,CALI,GR,HAC,LLD,LLS,MINV,MNOR,MSFL,NPHI,PD,RHOB,RILD,RILM,RSFL,SP,result
2342.5625,223.4034,-99999.0,-99999.0,95.2002,232.791,11.3042,10.6187,7.8386,9.5183,15.7985,0.1408,130.5745,2.4967,5.1551,5.1073,12.3604,84.224,干层
2342.59375,222.3811,-99999.0,-99999.0,94.4433,233.2883,11.5145,10.8963,7.9186,9.6183,16.3013,0.1398,130.1165,2.4971,5.0788,5.1073,12.5416,84.2262,干层
2342.625,220.3406,-99999.0,-99999.0,91.4776,233.6539,11.9686,11.2846,7.9586,9.6783,16.7275,0.1388,129.6588,2.4971,5.0504,5.0782,12.6332,84.1862,干层
2342.65625,220.3406,-99999.0,-99999.0,90.0265,233.6487,12.3723,11.4947,7.9985,9.7582,16.8832,0.1379,129.2012,2.4973,5.0125,5.059,12.8183,84.2306,干层
2342.6875,220.3406,-99999.0,-99999.0,87.8182,233.3909,12.7189,11.8387,8.0785,9.8182,16.8836,0.136,128.3874,2.4975,4.9931,5.0116,12.9118,84.2334,干层
2342.71875,219.4473,-99999.0,-99999.0,86.5565,232.749,13.1723,11.9264,8.1185,9.8782,16.8845,0.136,128.3874,2.4979,4.9743,5.0018,13.0537,84.1932,干层
2342.75,218.5526,-99999.0,-99999.0,84.6634,232.2399,13.2943,12.3063,8.1585,9.9182,16.8544,0.1352,127.9808,2.4983,4.955,4.9736,13.173,84.1957,干层
2342.78125,217.6606,-99999.0,-99999.0,83.0863,230.7154,13.5667,12.3974,8.1785,9.9382,16.7934,0.1346,127.4725,2.4983,4.9455,4.9452,13.4391,84.8506,干层
2342.8125,216.2568,-99999.0,-99999.0,81.8252,228.0518,13.7938,12.5818,8.1985,9.9581,16.7333,0.1341,127.0658,2.4987,4.9355,4.9259,13.4391,0.0,干层
2342.84375,216.2568,-99999.0,-99999.0,80.7533,226.2773,14.0768,12.7926,8.2185,9.9781,16.6722,0.1335,126.1517,2.499,4.9346,4.9073,13.7608,0.0,干层
2342.875,215.6187,-99999.0,-99999.0,80.0604,224.5002,14.2863,12.9828,8.2185,9.9781,16.612,0.133,125.6944,2.499,4.9243,4.8978,13.7608,0.0,干层
2342.90625,214.8517,-99999.0,-99999.0,79.5566,222.7245,14.3923,13.2491,8.2584,9.9981,16.6126,0.1321,125.1862,2.4986,4.9239,4.8693,13.8864,0.0,干层
2342.9375,214.2136,-99999.0,-99999.0,78.9271,220.95,14.553,13.4216,8.2984,10.0181,16.5221,0.1318,124.7289,2.4978,4.9231,4.8693,14.1928,0.0,干层
2342.96875,213.4465,-99999.0,-99999.0,78.4868,217.7786,14.6341,13.5211,8.2984,10.0181,16.5234,0.1315,123.9155,2.4962,4.9042,4.8684,14.1928,0.0,干层
2343.0,215.334,-99999.0,-99999.0,78.2991,216.258,14.7976,13.6719,8.3584,10.0181,16.5541,0.1308,123.712,2.4962,4.8945,4.8673,14.3225,0.0,干层
2343.03125,217.9737,-99999.0,-99999.0,78.6804,214.8637,14.9075,13.8243,8.3784,10.0181,16.6162,0.1307,123.1528,2.4958,4.8845,4.8759,14.4795,0.0,干层
2343.0625,219.2311,-99999.0,-99999.0,78.9976,211.4424,14.9908,14.0044,8.3784,10.0381,16.7397,0.1307,122.7461,2.4956,4.875,4.8841,14.6119,0.0,干层
2343.09375,220.4858,-99999.0,-99999.0,79.3786,210.4282,15.0745,14.1607,8.4184,10.038,16.8951,0.1307,122.4406,2.4962,4.8564,4.8922,14.8527,0.0,干层
2343.125,223.5004,-99999.0,-99999.0,79.8859,208.7787,15.2713,14.2395,8.4184,10.018,17.0834,0.131,122.0837,2.4964,4.829,-99999.0,14.9063,0.0,干层
2343.15625,223.5004,-99999.0,-99999.0,80.0765,213.4391,15.2713,14.3455,8.4183,9.998,17.3376,0.1315,121.5732,2.4978,-99999.0,-99999.0,14.9603,0.0,干层
2343.1875,224.5012,-4.3160208E8,-99999.0,80.5844,215.5793,15.3564,14.479,8.3983,9.938,17.6932,0.1321,121.5732,2.4996,-99999.0,-99999.0,15.0404,0.0,干层
2343.21875,225.2509,-99999.0,-99999.0,80.8382,218.0982,15.4421,14.5327,8.3583,9.918,17.8245,0.1328,121.4697,2.4999,-99999.0,-99999.0,15.0404,-99999.0,干层
2343.25,225.8742,-99999.0,-99999.0,81.3457,220.4909,15.5575,14.641,8.2983,9.838,18.1229,0.1333,123.3378,2.5007,-99999.0,-99999.0,15.0666,-99999.0,干层
2343.28125,225.4873,-99999.0,-99999.0,81.7267,225.0224,15.6447,14.6955,8.2384,9.798,18.4265,0.1338,123.843,2.5007,-99999.0,-99999.0,15.0378,-99999.0,干层
2343.3125,224.7229,-99999.0,-99999.0,81.917,226.7838,15.6447,14.7779,8.1584,9.6381,18.6662,0.1346,124.7932,2.5005,-99999.0,-99999.0,14.8997,-99999.0,干层
2343.34375,223.3218,-99999.0,-99999.0,82.2346,228.4188,15.7035,14.8055,8.0384,9.5981,18.9439,0.1346,125.2022,2.4997,-99999.0,-99999.0,14.654,-99999.0,干层
2343.375,222.051,-99999.0,-99999.0,82.6152,229.8026,15.7334,14.834,7.9784,9.5581,19.2256,0.1353,126.327,2.4991,-99999.0,-99999.0,14.5458,-99999.0,干层
2343.40625,221.0327,-99999.0,-99999.0,82.8699,232.0664,15.6762,14.8345,7.8984,9.3981,19.4759,0.1356,127.2472,2.4989,-99999.0,-99999.0,14.2267,-99999.0,干层
2343.4375,219.7619,-99999.0,-99999.0,82.8714,232.5649,15.6194,14.8082,7.9584,9.3381,19.912,0.1356,128.2186,2.4961,-99999.0,-99999.0,14.2267,-99999.0,干层
2343.46875,217.3465,-99999.0,-99999.0,82.874,232.1782,15.5345,14.7278,8.0383,9.2181,20.0227,0.1357,128.8321,2.4961,-99999.0,-99999.0,14.0698,-99999.0,干层
2343.5,217.3465,-99999.0,-99999.0,82.8758,231.1601,15.478,14.6743,8.0783,9.0181,20.2459,0.1356,129.4968,2.4933,-99999.0,-99999.0,14.0698,-99999.0,干层
2343.53125,216.3282,-99999.0,-99999.0,82.8149,228.4977,15.4217,14.6212,7.8384,8.9381,20.4338,0.1356,130.2638,2.4899,-99999.0,-99999.0,13.9656,-99999.0,干层
2343.5625,215.0587,-99999.0,-99999.0,82.6898,224.32,15.1423,14.568,7.7584,8.8182,20.1364,0.1355,130.2638,2.4861,-99999.0,-99999.0,13.8879,-99999.0,干层
2343.59375,211.3751,-99999.0,-99999.0,82.691,222.5482,15.1423,14.5153,7.5584,8.6782,19.5176,0.1356,130.0084,2.4861,-99999.0,-99999.0,13.861,-99999.0,干层
2343.625,211.3751,-99999.0,-99999.0,82.4416,218.3731,15.0324,14.4628,7.3784,8.4582,18.6077,0.1356,129.3953,2.4823,-99999.0,-99999.0,13.8351,-99999.0,干层
2343.65625,210.3582,-99999.0,-99999.0,82.3167,214.1966,14.9501,14.4367,7.2385,8.3782,18.3701,0.1357,128.9865,2.4805,-99999.0,-99999.0,14.038,-99999.0,干层
2343.6875,209.3426,-99999.0,-99999.0,82.1913,210.0189,14.8959,14.4374,7.1185,8.2582,17.8383,0.1359,128.3222,2.4771,-99999.0,-99999.0,14.2446,-99999.0,干层
2343.71875,207.435,-99999.0,-99999.0,81.9419,203.818,14.8147,14.4913,7.0385,8.1783,17.195,0.136,127.5557,2.4741,-99999.0,-99999.0,14.5869,-99999.0,干层
2343.75,206.0378,-99999.0,-99999.0,81.8796,201.6673,14.8156,14.6801,7.1185,8.0783,16.7586,0.1365,126.4825,2.4719,-99999.0,-99999.0,14.9645,-99999.0,干层
2343.78125,205.5273,-99999.0,-99999.0,81.8177,197.6185,14.871,14.9813,7.1985,8.0183,16.0654,0.1373,125.2048,2.4695,-99999.0,-99999.0,15.1015,-99999.0,干层
2343.8125,204.2565,-99999.0,-99999.0,81.63,193.6972,14.9816,15.0923,7.3984,8.0783,15.6289,0.1385,123.8761,2.4739,-99999.0,-99999.0,15.4076,-99999.0,干层
2343.84375,203.3631,-99999.0,-99999.0,81.5057,189.9009,15.1489,15.2885,7.4784,8.2582,15.1485,0.1405,122.9051,2.4802,-99999.0,-99999.0,15.6627,-99999.0,干层
2343.875,202.3434,-99999.0,-99999.0,81.4443,181.9294,15.2332,15.602,7.6383,8.5981,14.8732,0.1436,120.6105,2.4902,-99999.0,-99999.0,16.0681,-99999.0,干层
2343.90625,204.7374,-99999.0,-99999.0,81.5092,180.0313,15.3464,15.9809,7.7183,8.7781,15.4601,0.1469,118.6853,2.498,-99999.0,-99999.0,16.2447,-99999.0,干层
2343.9375,213.5703,-99999.0,-99999.0,81.511,176.7388,15.5176,16.099,7.9383,9.138,15.8931,0.1503,117.4683,2.5069,-99999.0,-99999.0,16.3634,-99999.0,干层
2343.96875,224.0435,-99999.0,-99999.0,81.9548,174.4591,15.6331,16.2486,8.0782,9.4379,16.6421,0.1563,116.5557,2.5191,-99999.0,-99999.0,16.3919,-99999.0,干层
2344.0,235.9071,-99999.0,-99999.0,82.7147,171.1653,15.6914,16.4903,8.2782,9.7578,17.2346,0.1596,114.4261,2.5251,-99999.0,-99999.0,16.0339,-99999.0,干层
2344.03125,245.1189,-99999.0,-99999.0,83.6006,169.7695,15.3496,16.7048,8.4581,10.0778,17.8157,0.1659,114.4258,2.5344,-99999.0,-99999.0,15.5409,-99999.0,干层
2344.0625,254.2031,-99999.0,-99999.0,84.9292,167.6135,14.769,15.3222,8.6981,10.4977,18.6208,0.1701,116.548,2.5396,-99999.0,-99999.0,14.9529,-99999.0,干层
2344.09375,261.6469,-99999.0,-99999.0,85.8145,166.7216,14.2362,13.3486,8.918,10.7976,19.1073,0.1774,119.4299,2.5472,-99999.0,-99999.0,13.971,-99999.0,干层
2344.125,268.8369,-99999.0,-99999.0,87.9009,167.0939,13.3985,10.0195,9.1779,11.1575,19.9339,0.1843,123.6775,2.5522,-99999.0,-99999.0,12.9821,-99999.0,干层
2344.15625,274.7641,-99999.0,-99999.0,89.6706,175.8006,12.4031,8.0948,9.4179,11.5574,21.2221,0.1887,133.8454,2.5617,-99999.0,-99999.0,12.2642,-99999.0,干层
2344.1875,281.7015,-99999.0,-99999.0,91.567,187.6631,10.7857,6.6615,9.5978,11.8573,21.8568,0.1945,142.6974,2.5639,-99999.0,-99999.0,11.0262,-99999.0,干层
2344.21875,287.5011,-99999.0,-99999.0,93.5896,204.7044,8.6023,6.2695,9.8777,12.2172,22.6767,0.2,153.8768,2.5691,-99999.0,-99999.0,10.3401,-99999.0,干层
2344.25,291.4092,-99999.0,-99999.0,96.9394,239.6802,7.412,5.9113,10.1377,12.6771,23.3981,0.2062,164.3479,2.5721,-99999.0,-99999.0,9.7148,-99999.0,干层
2344.28125,295.0633,-99999.0,-99999.0,98.2667,263.0369,5.89,5.5227,10.3976,13.017,24.1425,0.2105,200.8251,2.5665,-99999.0,-99999.0,8.9448,-99999.0,干层
2344.3125,298.5912,-99999.0,-99999.0,100.2897,304.7031,5.2169,5.1692,10.5576,10.1776,24.5017,0.2133,208.8672,2.5607,-99999.0,-99999.0,8.373,-99999.0,干层
2344.34375,300.4801,-99999.0,-99999.0,103.6391,314.044,4.8472,5.0565,9.6978,8.8979,24.4128,0.2208,213.2168,2.5579,-99999.0,-99999.0,7.639,-99999.0,干层
2344.375,303.5016,-99999.0,-99999.0,104.9034,325.2765,4.6981,4.8474,8.1981,7.6782,23.3598,0.2248,217.5656,2.5523,-99999.0,-99999.0,6.9694,-99999.0,干层
2345.21875,235.7079,-99999.0,-99999.0,114.4254,232.9888,9.1897,8.9562,6.2005,6.2184,9.4816,0.1736,153.2441,2.5415,-99999.0,-99999.0,9.4788,-99999.0,干层
2345.25,235.1974,-99999.0,-99999.0,113.2275,231.5892,9.5169,9.3612,6.5398,6.7183,10.1684,0.1724,154.86,2.5391,-99999.0,-99999.0,9.6537,-99999.0,干层
2345.28125,233.8002,-99999.0,-99999.0,112.2185,231.2024,9.8017,9.3612,6.959,7.1781,11.5237,0.1712,155.8198,2.5345,-99999.0,-99999.0,9.9767,-99999.0,干层
2345.3125,231.8979,-99999.0,-99999.0,110.39,231.9536,10.3968,9.7306,7.2983,7.498,12.4041,0.1703,157.5871,2.5315,-99999.0,-99999.0,10.2726,-99999.0,干层
2345.34375,227.8408,-99999.0,-99999.0,110.39,234.2135,10.5706,9.9116,7.5978,7.798,13.5498,0.1682,158.3441,2.5281,-99999.0,-99999.0,10.5006,-99999.0,干层
2345.375,226.3186,-99999.0,-99999.0,109.1919,235.3435,10.7871,10.0774,7.0391,8.0779,14.372,0.167,159.6568,2.5247,-99999.0,-99999.0,10.7728,-99999.0,干层
2345.40625,224.7979,-99999.0,-99999.0,107.6157,235.8434,11.0082,10.2839,6.1412,6.201,14.7746,0.1662,160.8182,2.5179,-99999.0,-99999.0,10.9511,-99999.0,干层
2345.4375,223.2744,-99999.0,-99999.0,106.733,236.2157,11.1515,10.437,5.7022,5.762,14.2419,0.1652,161.676,2.5179,-99999.0,-99999.0,10.8901,-99999.0,干层
2345.46875,220.4841,-99999.0,-99999.0,105.7246,232.5364,11.1931,10.6119,5.7022,5.5825,13.5528,0.1644,162.4334,2.5179,-99999.0,-99999.0,10.5736,-99999.0,干层
2345.5,219.2145,-99999.0,-99999.0,105.0946,232.5364,11.2143,10.7301,5.3032,5.3032,13.1363,0.1633,163.0386,2.5151,-99999.0,-99999.0,10.5736,-99999.0,干层
2345.53125,218.0726,-99999.0,-99999.0,104.2753,229.2398,11.1736,10.85,4.9641,5.1835,12.5468,0.1633,161.5181,2.5127,-99999.0,-99999.0,10.4186,-99999.0,干层
2345.5625,215.1532,-99999.0,-99999.0,103.8347,227.4652,11.0924,10.8701,4.9641,5.0439,12.3413,0.1629,159.9975,2.5107,-99999.0,-99999.0,10.285,-99999.0,干层
2345.59375,214.3915,-99999.0,-99999.0,103.1424,225.1776,10.9512,10.9513,4.7247,4.9841,12.0945,0.1624,158.1727,2.5081,-99999.0,-99999.0,10.1902,-99999.0,干层
2345.625,213.7547,-99999.0,-99999.0,102.8281,225.1776,10.8117,10.9718,4.4853,5.1239,11.7878,0.1617,157.1589,2.5075,-99999.0,-99999.0,10.0957,-99999.0,干层
2345.65625,212.4825,-99999.0,-99999.0,102.767,224.537,10.7526,10.932,4.4454,5.5032,11.51,0.1605,156.0937,2.5075,-99999.0,-99999.0,10.0957,-99999.0,干层
2345.6875,214.495,-99999.0,-99999.0,102.9582,225.1618,10.5963,10.793,4.6651,5.7827,11.426,0.1605,153.9645,2.5111,-99999.0,-99999.0,10.0951,-99999.0,干层
2345.71875,217.0099,-99999.0,-99999.0,103.2765,227.4271,10.5385,10.734,5.1042,6.0422,11.2804,0.16,153.9645,2.5131,-99999.0,-99999.0,10.1313,-99999.0,干层
2345.75,219.8998,-99999.0,-99999.0,103.4672,230.825,10.4809,10.5973,5.3438,6.5613,11.1777,0.1597,152.8491,2.5143,-99999.0,-99999.0,10.2426,-99999.0,干层
2345.78125,219.8998,-99999.0,-99999.0,103.5946,233.8427,10.3287,10.5009,4.3788,5.1986,11.0557,0.1591,151.6832,2.5156,-99999.0,-99999.0,10.4504,-99999.0,干层
2345.8125,221.0269,-99999.0,-99999.0,104.0402,233.8427,10.2911,10.4435,4.5987,5.4185,10.9954,0.158,150.5678,2.5172,-99999.0,-99999.0,10.819,-99999.0,干层
2345.84375,222.1541,-99999.0,-99999.0,104.1042,234.8477,10.2539,10.3105,4.8786,5.9384,11.159,0.158,148.641,2.5186,-99999.0,-99999.0,10.819,-99999.0,干层
2345.875,222.7748,-99999.0,-99999.0,104.1688,235.2187,10.2354,10.2168,5.0786,6.2383,11.4296,0.1573,147.8295,2.5214,-99999.0,-99999.0,11.0993,-99999.0,干层
2345.90625,223.1443,-99999.0,-99999.0,103.6656,232.176,10.2548,10.1797,5.4785,6.6381,11.7285,0.1566,147.1197,2.5224,-99999.0,-99999.0,11.4064,-99999.0,干层
2345.9375,223.1443,-99999.0,-99999.0,103.0356,229.895,10.312,10.1614,5.8784,6.8181,12.0573,0.1558,145.396,2.5234,-99999.0,-99999.0,11.4064,-99999.0,干层
2345.96875,223.5084,-99999.0,-99999.0,101.7752,227.4889,10.427,10.1624,6.1183,7.178,12.2364,0.155,144.9905,2.5256,-99999.0,-99999.0,11.4686,-99999.0,干层
2346.0,223.628,-99999.0,-99999.0,101.3346,224.8277,10.5433,10.1812,6.4982,7.4179,12.5563,0.155,143.9253,2.5262,-99999.0,-99999.0,11.5522,-99999.0,干层
2346.03125,223.4963,-99999.0,-99999.0,100.8937,222.4217,10.7995,10.295,6.6781,7.4379,13.0756,0.1534,143.3669,2.5279,-99999.0,-99999.0,11.5939,-99999.0,干层
2346.0625,223.3633,-99999.0,-99999.0,99.4447,217.9859,10.7995,10.3905,6.5781,7.3979,13.4419,0.1534,144.2247,2.5277,-99999.0,-99999.0,11.5924,-99999.0,干层
2346.09375,223.225,-99999.0,-99999.0,99.4447,216.4639,10.9803,10.6035,6.4382,7.3379,13.9723,0.1525,145.2342,2.5271,-99999.0,-99999.0,11.5705,-99999.0,干层
2346.125,223.3473,-99999.0,-99999.0,98.5003,215.7009,11.1847,10.7214,6.3182,7.2979,14.1796,0.1517,147.6083,2.5221,-99999.0,-99999.0,11.5487,-99999.0,干层
2346.15625,224.2152,-99999.0,-99999.0,98.1226,217.3334,11.372,10.9412,6.2182,7.4779,14.6576,0.1517,148.4163,2.5106,-99999.0,-99999.0,11.3371,-99999.0,干层
2346.1875,224.4584,-99999.0,-99999.0,97.3668,219.8525,11.648,11.1654,6.4981,7.5978,15.405,0.1509,149.8808,2.4948,-99999.0,-99999.0,11.2327,-99999.0,干层
2346.21875,224.4584,-99999.0,-99999.0,97.0525,221.3627,11.7344,11.3314,6.7581,7.8777,15.9243,0.1493,151.6489,2.4778,-99999.0,-99999.0,11.2327,-99999.0,干层
2346.25,224.1924,-99999.0,-99999.0,96.6748,224.8869,11.8872,11.5851,7.058,8.2976,16.3707,0.1493,152.5071,2.4675,-99999.0,-99999.0,11.0884,-99999.0,干层
2346.28125,223.6765,-99999.0,-99999.0,95.6675,226.5247,11.9975,11.7358,7.4178,8.5575,16.7983,0.1485,153.2139,2.4469,-99999.0,-99999.0,10.966,-99999.0,干层
2346.3125,223.6765,-99999.0,-99999.0,95.353,229.0399,12.1315,11.8885,7.6778,8.8974,17.2373,0.1485,154.4254,2.4294,-99999.0,-99999.0,10.7248,-99999.0,干层
2346.34375,223.0357,-99999.0,-99999.0,95.1647,229.9174,12.2216,12.0209,7.9977,9.3373,17.8843,0.1479,155.1322,2.4162,-99999.0,-99999.0,10.7248,-99999.0,干层
2346.375,221.7567,-99999.0,-99999.0,94.3472,228.6453,12.2672,12.0881,8.2776,9.6972,18.217,0.1471,156.0406,2.4044,-99999.0,-99999.0,10.7248,-99999.0,干层
2346.40625,221.7567,-99999.0,-99999.0,94.3472,224.8422,12.111,11.934,8.4575,9.9571,18.6243,0.1471,154.5707,2.3964,-99999.0,-99999.0,10.6455,-99999.0,干层
2346.4375,220.7343,-99999.0,-99999.0,93.9075,224.8422,11.9348,11.739,8.1576,9.3372,19.0411,0.1458,151.1782,2.3906,-99999.0,-99999.0,10.567,-99999.0,干层
2346.46875,220.3488,-99999.0,-99999.0,93.656,222.4322,11.8259,11.6534,7.6577,8.6974,18.3881,0.1458,147.7857,2.3797,-99999.0,-99999.0,10.4696,-99999.0,干层
2346.5,220.0895,-99999.0,-99999.0,93.2166,220.0222,11.6541,11.5052,7.1179,8.0976,17.4666,0.1458,144.4434,2.3767,-99999.0,-99999.0,10.4307,-99999.0,干层
2346.53125,220.0801,-99999.0,-99999.0,93.0915,217.4846,11.5692,11.3797,6.678,7.5977,17.1486,0.1453,143.4806,2.38,-99999.0,-99999.0,10.1466,-99999.0,干层
2346.5625,220.7008,-99999.0,-99999.0,92.8409,215.1996,11.4218,11.3797,6.3781,7.0179,16.5606,0.1447,139.8841,2.3864,-99999.0,-99999.0,10.0533,-99999.0,干层
2346.59375,221.2019,-99999.0,-99999.0,92.6532,215.1996,11.3178,11.2762,6.2181,6.818,15.934,0.1441,139.1248,2.3942,-99999.0,-99999.0,10.4282,-99999.0,干层
2346.625,222.5777,-99999.0,-99999.0,92.5295,212.5277,11.2353,11.1945,6.0782,6.538,15.3029,0.1441,136.9466,2.4065,-99999.0,-99999.0,10.9163,-99999.0,干层
2346.65625,223.0761,-99999.0,-99999.0,92.5301,212.5277,11.1128,11.1332,5.9382,6.2381,14.2448,0.1432,134.819,2.4065,-99999.0,-99999.0,11.5746,-99999.0,干层
2346.6875,223.5732,-99999.0,-99999.0,92.7222,212.0173,11.052,11.0524,5.8182,6.0182,13.8323,0.1432,133.1467,2.4139,-99999.0,-99999.0,11.9402,-99999.0,干层
2346.71875,223.8191,-99999.0,-99999.0,92.7865,213.5236,10.9717,11.0527,5.7383,5.9382,13.4071,0.1423,132.3858,2.4167,-99999.0,-99999.0,12.3174,-99999.0,干层
2346.75,223.9333,-99999.0,-99999.0,92.9157,214.6562,10.9521,11.0532,5.6583,5.8582,13.1392,0.142,131.8776,2.4209,-99999.0,-99999.0,12.6832,-99999.0,干层
2346.78125,223.928,-99999.0,-99999.0,92.9169,217.1715,11.0538,11.1975,5.8382,5.9182,12.8767,0.1413,132.7856,2.4256,-99999.0,-99999.0,13.0597,-99999.0,干层
2346.8125,223.795,-99999.0,-99999.0,92.8561,219.8077,11.2804,11.2806,6.2581,6.1581,12.6428,0.1409,135.717,2.4274,-99999.0,-99999.0,13.7458,-99999.0,干层
2346.84375,223.0252,-99999.0,-99999.0,92.7956,219.8077,11.5753,11.3643,6.8179,6.578,12.9258,0.1403,137.0818,2.4296,-99999.0,-99999.0,14.0508,-99999.0,干层
2346.875,222.3884,-99999.0,-99999.0,92.7956,220.9364,11.9436,11.8349,7.1578,7.2778,13.4601,0.1401,139.761,2.4296,-99999.0,-99999.0,14.2838,-99999.0,干层
2346.90625,221.6226,-99999.0,-99999.0,92.6719,221.8139,12.1433,11.8349,7.6776,7.9975,14.8116,0.1395,142.288,2.4312,-99999.0,-99999.0,14.897,-99999.0,干层
2346.9375,219.2056,-99999.0,-99999.0,92.6102,222.3125,12.5991,12.055,8.0575,8.7773,15.8847,0.1393,144.5617,2.4334,-99999.0,-99999.0,15.0336,-99999.0,干层
2346.96875,219.2056,-99999.0,-99999.0,92.4237,222.8058,12.8571,12.2793,8.5973,9.777,16.572,0.1392,145.5218,2.4386,-99999.0,-99999.0,15.4228,-99999.0,干层
2347.0,218.6951,-99999.0,-99999.0,92.4237,222.5493,13.3396,13.0731,8.9172,10.2168,17.1936,0.1392,147.3911,2.4407,-99999.0,-99999.0,15.4786,-99999.0,干层
2347.03125,217.5464,-99999.0,-99999.0,92.236,222.2861,13.7894,13.0731,9.1971,10.6367,18.0368,0.1392,149.2604,2.4453,-99999.0,-99999.0,15.5903,-99999.0,干层
2347.0625,218.804,-99999.0,-99999.0,91.9866,222.2769,14.2017,13.5638,9.417,10.8366,19.1665,0.1391,150.3213,2.4511,-99999.0,-99999.0,15.6467,-99999.0,干层
2347.09375,220.9428,-99999.0,-99999.0,91.7366,223.1557,14.735,14.2031,9.577,10.9965,19.7033,0.1389,151.6847,2.4545,-99999.0,-99999.0,15.7034,-99999.0,干层
2347.125,223.3343,-99999.0,-99999.0,91.7366,226.4248,15.0921,14.3875,9.3371,10.8166,20.5558,0.1388,151.5298,2.4613,-99999.0,-99999.0,15.7873,-99999.0,干层
2347.15625,225.3469,-99999.0,-99999.0,91.4855,227.4298,15.4298,14.7092,8.4373,10.2168,21.4056,0.1388,150.567,2.4674,-99999.0,-99999.0,15.7873,-99999.0,干层
2347.1875,227.1069,-99999.0,-99999.0,91.2978,228.3099,15.7458,14.9829,7.4176,9.7569,22.1272,0.1387,148.035,2.4708,-99999.0,-99999.0,15.8443,-99999.0,干层
2347.21875,223.9389,-99999.0,-99999.0,90.9843,230.1938,15.9801,15.3463,6.7778,9.1171,22.5805,0.1387,144.5413,2.4776,-99999.0,-99999.0,15.8422,-99999.0,干层
2347.25,221.2801,-99999.0,-99999.0,90.6706,229.0493,16.2478,15.6321,6.4379,8.6572,21.5671,0.1387,141.1986,2.4871,-99999.0,-99999.0,15.8399,-99999.0,干层
2347.28125,216.8452,-99999.0,-99999.0,90.3575,225.5013,16.3382,15.8645,6.0381,8.1574,20.6747,0.1386,140.1856,2.4901,-99999.0,-99999.0,15.8399,-99999.0,干层
2347.3125,215.3243,-99999.0,-99999.0,90.1692,223.6003,16.5205,16.0712,5.6182,7.5776,19.7107,0.1386,138.1081,2.4953,-99999.0,-99999.0,15.7522,-99999.0,干层
2347.34375,213.9284,-99999.0,-99999.0,90.0438,221.5744,16.5822,16.1309,5.4183,7.0377,18.9997,0.1384,136.0817,2.5017,-99999.0,-99999.0,15.6935,-99999.0,干层
2347.375,211.6458,-99999.0,-99999.0,89.7935,216.3807,16.6134,16.1911,5.1383,6.6379,18.0139,0.1381,135.0177,2.5081,-99999.0,-99999.0,15.2082,-99999.0,干层
2347.40625,210.6301,-99999.0,-99999.0,89.6687,216.3807,16.5537,16.2516,4.9584,6.278,17.2687,0.1378,133.1936,2.5112,-99999.0,-99999.0,15.2082,-99999.0,干层
2347.4375,209.3591,-99999.0,-99999.0,89.6702,214.0996,16.5238,15.9859,4.7784,5.9981,16.5241,0.1378,131.8252,2.5166,-99999.0,-99999.0,15.2082,-99999.0,干层
2347.46875,208.8446,-99999.0,-99999.0,90.3671,219.2683,16.4035,15.7245,4.7984,5.998,15.9866,0.1378,131.0134,2.522,-99999.0,-99999.0,15.0125,-99999.0,干层
2347.5,212.1147,9.2924,9.2378,91.3162,224.8172,16.1947,15.5811,4.8984,6.138,15.4953,0.1376,130.4542,2.5278,12.0681,12.1361,14.8195,80.2452,干层
2347.53125,213.2446,9.2884,9.2378,92.2649,231.1226,15.9882,15.2701,5.2183,6.4379,15.9589,0.1373,130.806,2.5339,12.1334,12.0675,14.6022,80.2485,干层
2347.5625,214.4995,9.2927,9.2375,92.6455,234.5272,15.7555,14.9108,5.4182,6.6578,16.6492,0.1371,131.9168,2.5365,12.1541,11.9994,14.6022,80.1676,干层
2347.59375,215.8806,9.2929,9.2372,93.0268,240.9602,15.2718,14.9108,5.6381,6.9977,17.4658,0.1367,133.128,2.5395,12.1748,11.9533,14.3881,80.1693,干层
2347.625,217.1342,9.2933,9.2489,93.2183,248.022,15.0494,14.7205,6.1979,7.3976,18.2212,0.1367,133.7336,2.5473,12.3724,11.9072,13.9946,80.129,干层
2347.65625,219.8911,9.2935,9.2489,93.4092,251.6805,14.8302,14.374,5.7581,5.0983,19.4698,0.1359,134.9444,2.5473,12.3724,11.9279,13.9946,80.0498,干层
2347.6875,219.8911,9.2938,9.2527,93.4752,245.7317,14.5607,14.0614,3.8787,4.8784,20.2744,0.1359,135.3986,2.5528,12.4164,11.9474,13.9946,80.0498,干层
2347.71875,219.8911,9.294,9.2566,93.4133,242.5704,14.3223,14.0614,2.7991,3.9587,21.1126,0.1353,136.2564,2.5556,12.506,12.0556,13.8147,80.0093,干层
2347.75,221.0197,9.29,9.2605,93.4144,235.36,13.9339,13.8316,2.4592,3.4588,22.1887,0.135,137.1647,2.561,12.7327,12.1867,13.6373,79.928,干层
2347.78125,222.1469,9.2902,9.2602,93.3527,229.0322,13.7564,13.6803,2.5391,3.6788,23.0212,0.1345,137.8707,2.5634,12.7327,12.477,13.4867,79.8052,干层
2347.8125,223.0229,9.2947,9.268,93.2288,229.0322,13.5809,13.4815,2.7991,3.8987,23.6663,0.1334,138.0701,2.5654,12.8249,12.477,13.2393,79.7647,干层
