Depth,AC,CAL,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MSFL,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
2193.4375,-99999.0,9.264,0.081,73.971,105.106,-99999.0,12.463,12.111,11.949,12.095,16.926,0.125,-99999.0,5.077,2.396,12.583,-2.129,520.346,371.626,520.346,376.171,干层
2193.5,-99999.0,9.301,0.096,74.074,104.016,-99999.0,12.345,12.345,12.315,12.333,23.192,0.118,-99999.0,5.175,2.388,12.345,-2.208,520.147,371.869,520.147,376.171,干层
2193.5625,-99999.0,9.336,0.11,73.868,100.615,-99999.0,12.301,12.463,12.681,12.572,29.457,0.113,-99999.0,5.224,2.384,12.345,-2.287,519.947,372.098,519.947,376.171,干层
2193.625,-99999.0,9.376,0.126,73.661,98.003,-99999.0,12.25,12.704,12.972,12.81,36.595,0.107,-99999.0,5.243,2.38,12.61,-2.366,519.747,371.69,519.747,376.171,干层
2193.6875,-99999.0,9.377,0.134,73.247,95.241,-99999.0,12.2,12.826,12.972,12.972,35.796,0.106,-99999.0,5.254,2.377,13.208,-2.444,519.548,371.307,519.548,376.171,干层
2193.75,-99999.0,9.376,0.142,72.834,93.226,-99999.0,12.15,12.949,12.849,12.972,17.094,0.109,-99999.0,5.183,2.384,13.807,-2.523,519.348,370.923,519.348,376.171,干层
2193.8125,-99999.0,9.317,0.152,72.316,92.418,-99999.0,12.1,12.949,12.594,12.691,16.3,0.115,-99999.0,5.053,2.394,14.405,-2.605,519.149,370.539,519.149,376.171,干层
2193.875,-99999.0,9.254,0.16,72.316,92.556,-99999.0,12.049,12.949,12.362,12.463,11.908,0.122,-99999.0,4.937,2.412,14.944,-2.656,518.949,370.155,518.949,376.171,干层
2193.9375,-99999.0,9.192,0.171,72.316,93.492,-99999.0,11.996,12.949,12.129,12.236,13.998,0.128,-99999.0,4.816,2.433,15.675,-2.675,518.737,369.771,518.737,376.171,干层
2194.0,-99999.0,9.125,0.177,72.627,95.099,-99999.0,11.882,12.949,11.897,12.008,15.105,0.135,-99999.0,4.699,2.45,15.378,-2.698,518.737,369.387,518.737,376.171,干层
2194.0625,-99999.0,9.067,0.18,72.79,98.186,-99999.0,11.882,12.704,11.665,11.781,16.146,0.141,-99999.0,4.572,2.494,14.817,-2.72,518.737,369.004,518.737,376.171,干层
2194.125,-99999.0,8.932,0.181,73.04,101.046,-99999.0,11.769,12.704,11.433,11.553,16.772,0.146,-99999.0,4.54,2.53,14.257,-2.741,518.737,368.62,518.737,376.171,干层
2194.1875,-99999.0,8.886,0.174,73.351,103.689,-99999.0,11.657,12.463,11.247,11.354,17.036,0.148,-99999.0,4.581,2.54,13.583,-2.764,518.737,368.236,518.737,376.171,干层
2197.625,-99999.0,8.374,0.129,76.763,100.629,-99999.0,10.595,10.903,12.942,13.605,19.53,0.141,-99999.0,4.378,2.536,9.538,-2.456,525.119,384.318,525.119,384.318,干层
2197.6875,-99999.0,8.256,0.122,75.522,97.883,-99999.0,10.903,11.436,13.938,14.652,25.231,0.132,-99999.0,4.283,2.535,10.126,-2.278,524.01,380.244,524.01,380.244,干层
2197.75,-99999.0,8.196,0.12,74.281,93.732,-99999.0,11.008,11.769,14.934,15.699,31.112,0.128,-99999.0,4.197,2.537,10.595,-2.234,522.901,378.208,522.901,378.208,干层
2197.8125,-99999.0,8.144,0.117,72.523,91.327,-99999.0,11.328,12.345,15.931,16.613,36.992,0.125,-99999.0,4.127,2.54,12.248,-2.189,521.792,374.134,521.792,374.134,干层
2197.875,-99999.0,8.167,0.116,71.386,89.068,-99999.0,11.436,12.704,17.258,17.407,41.414,0.126,-99999.0,4.172,2.544,13.72,-2.013,520.683,372.098,520.683,372.098,干层
2197.9375,-99999.0,8.242,0.117,70.455,87.689,-99999.0,11.657,13.073,18.271,18.098,42.209,0.132,-99999.0,4.228,2.55,15.233,-2.036,519.575,368.024,519.575,368.024,干层
2198.0,-99999.0,8.317,0.119,69.214,86.848,-99999.0,11.882,13.453,18.446,18.801,34.258,0.136,-99999.0,4.284,2.557,16.442,-2.024,518.466,365.988,518.466,365.988,干层
2198.0625,-99999.0,8.391,0.121,68.283,87.048,-99999.0,12.016,13.845,18.098,17.9,24.54,0.141,-99999.0,4.342,2.565,18.976,-2.037,517.357,363.951,517.357,363.951,干层
2198.125,-99999.0,8.465,0.122,67.146,88.529,-99999.0,12.104,13.977,17.087,16.874,25.492,0.145,-99999.0,4.396,2.569,19.528,-2.01,516.701,361.914,516.701,361.914,干层
2198.1875,-99999.0,8.527,0.12,66.629,90.549,-99999.0,12.192,13.977,16.138,15.849,32.031,0.148,-99999.0,4.436,2.567,20.68,-2.193,515.664,361.914,515.664,361.914,干层
2198.25,-99999.0,8.516,0.118,66.112,94.024,-99999.0,12.28,13.845,15.19,14.823,30.129,0.149,-99999.0,4.416,2.565,21.9,-2.232,512.627,361.914,512.627,361.914,干层
2198.3125,-99999.0,8.505,0.113,66.732,97.754,-99999.0,12.368,13.713,14.241,13.797,25.647,0.149,-99999.0,4.371,2.56,21.486,-2.247,510.591,361.914,510.591,361.914,干层
2198.375,-99999.0,8.491,0.108,67.456,100.424,-99999.0,12.463,13.453,13.475,12.772,19.746,0.147,-99999.0,4.29,2.555,20.003,-2.209,508.554,363.951,508.554,363.951,干层
2198.4375,-99999.0,8.481,0.105,68.18,104.432,-99999.0,12.554,13.199,12.324,12.034,12.894,0.145,-99999.0,4.201,2.553,18.53,-2.398,508.554,365.988,508.554,365.988,干层
2198.5,-99999.0,8.447,0.098,69.731,106.047,-99999.0,12.652,12.949,11.795,11.764,9.844,0.143,-99999.0,4.095,2.552,17.058,-2.404,506.517,365.988,506.517,365.988,干层
2198.5625,-99999.0,8.428,0.093,70.869,107.304,-99999.0,12.704,12.826,11.463,11.494,11.217,0.143,-99999.0,4.046,2.553,15.675,-2.372,506.517,368.024,506.517,368.024,干层
2198.625,-99999.0,8.411,0.091,71.593,106.675,-99999.0,12.704,12.583,11.247,11.224,14.045,0.143,-99999.0,4.029,2.554,14.322,-2.327,506.517,372.098,506.517,372.098,干层
2198.6875,-99999.0,8.408,0.089,72.523,105.576,-99999.0,12.583,12.463,11.14,10.93,15.691,0.143,-99999.0,4.067,2.554,13.073,-2.297,506.517,372.098,506.517,372.098,干层
2198.75,-99999.0,8.411,0.088,73.04,104.986,-99999.0,12.345,12.345,11.006,10.93,17.258,0.144,-99999.0,4.14,2.554,12.523,-2.259,508.554,374.134,508.554,374.134,干层
2198.8125,-99999.0,8.477,0.087,73.454,104.393,-99999.0,12.111,12.111,10.949,10.827,16.184,0.146,-99999.0,4.236,2.55,12.227,-2.22,510.591,376.171,510.591,376.171,干层
2198.875,-99999.0,8.538,0.091,73.557,104.328,-99999.0,11.843,11.996,10.892,10.724,13.599,0.147,-99999.0,4.326,2.548,12.227,-2.174,512.627,378.208,512.627,378.208,干层
2198.9375,-99999.0,8.604,0.099,73.764,104.786,-99999.0,11.575,11.769,10.827,10.724,10.724,0.149,-99999.0,4.417,2.544,12.379,-2.129,515.664,380.244,515.664,380.244,干层
2199.0,-99999.0,8.668,0.106,73.764,105.226,-99999.0,11.307,11.657,10.827,10.623,9.371,0.15,-99999.0,4.506,2.54,12.476,-2.083,518.737,380.244,518.737,380.244,干层
2199.0625,-99999.0,8.731,0.114,73.557,105.105,-99999.0,11.04,11.436,10.623,10.522,8.454,0.153,-99999.0,4.602,2.535,12.574,-2.037,522.811,382.281,522.811,382.281,干层
2199.125,-99999.0,8.797,0.122,73.454,104.786,-99999.0,10.903,11.22,10.522,10.423,8.267,0.154,-99999.0,4.678,2.53,12.672,-1.991,524.847,384.318,524.847,384.318,干层
2199.1875,-99999.0,8.86,0.132,73.454,104.227,-99999.0,10.799,11.008,10.374,10.324,8.061,0.156,-99999.0,4.758,2.525,12.704,-1.945,524.847,384.141,524.847,384.141,干层
2199.25,-99999.0,8.921,0.139,73.454,99.577,-99999.0,10.799,11.008,10.226,10.04,7.909,0.157,-99999.0,4.832,2.523,12.463,-1.9,524.847,383.476,524.847,383.476,干层
2199.3125,-99999.0,8.97,0.146,73.454,95.602,-99999.0,10.903,10.903,10.033,9.808,7.47,0.158,-99999.0,4.863,2.519,12.138,-1.849,524.847,382.811,524.847,382.811,干层
2199.375,-99999.0,9.014,0.147,73.764,90.647,-99999.0,11.008,10.903,9.844,9.659,7.26,0.158,-99999.0,4.891,2.522,11.81,-1.85,524.847,382.145,524.847,382.145,干层
2199.4375,-99999.0,9.027,0.148,73.971,87.618,-99999.0,11.22,10.903,10.516,10.033,7.26,0.158,-99999.0,4.917,2.525,11.482,-1.954,522.811,381.48,522.811,381.48,干层
2199.5,-99999.0,9.02,0.148,74.074,83.026,-99999.0,11.436,11.008,11.223,11.079,7.47,0.156,-99999.0,4.948,2.529,11.155,-2.036,521.931,380.815,521.931,380.815,干层
2199.5625,-99999.0,9.016,0.146,74.074,81.312,-99999.0,11.546,11.113,11.93,11.998,7.76,0.149,-99999.0,4.961,2.533,10.903,-2.127,520.797,380.149,520.797,380.149,干层
2199.625,-99999.0,9.012,0.145,73.971,79.295,-99999.0,11.73,11.328,12.638,12.918,11.744,0.141,-99999.0,5.003,2.537,10.697,-2.276,519.663,379.484,519.663,379.484,干层
2199.6875,-99999.0,9.004,0.137,73.557,78.198,-99999.0,11.979,11.546,13.345,13.838,16.555,0.133,-99999.0,5.023,2.537,10.903,-2.434,518.529,378.819,518.529,378.819,干层
2199.75,-99999.0,9.024,0.131,72.834,77.682,-99999.0,12.229,12.111,14.215,14.757,20.287,0.125,-99999.0,5.062,2.531,11.89,-2.607,517.395,378.153,517.395,378.153,干层
2199.8125,-99999.0,9.028,0.124,72.11,77.604,-99999.0,12.463,12.583,15.54,15.677,30.835,0.114,-99999.0,5.037,2.527,13.093,-2.62,516.261,377.488,516.261,377.488,干层
2199.875,-99999.0,9.069,0.118,71.075,77.629,-99999.0,12.803,13.199,17.094,16.596,28.334,0.109,-99999.0,4.98,2.522,14.297,-2.821,515.127,376.823,515.127,376.823,干层
2199.9375,-99999.0,9.047,0.111,70.368,78.002,-99999.0,13.209,13.713,17.86,17.516,24.423,0.107,-99999.0,4.924,2.517,15.5,-2.841,513.993,376.171,513.993,376.171,干层
2200.0,-99999.0,9.014,0.109,69.678,79.344,-99999.0,13.614,14.384,18.786,18.623,19.717,0.106,-99999.0,4.867,2.516,16.703,-2.814,512.627,375.227,512.627,375.109,干层
2200.0625,-99999.0,8.963,0.113,68.988,80.796,-99999.0,14.02,14.944,19.711,19.345,21.892,0.105,-99999.0,4.81,2.517,17.919,-2.658,511.065,373.684,511.065,373.373,干层
2200.125,-99999.0,8.922,0.117,68.594,82.254,-99999.0,14.425,15.379,20.481,20.287,24.036,0.104,-99999.0,4.724,2.52,19.158,-2.88,509.102,372.141,509.102,371.637,干层
2200.1875,-99999.0,8.857,0.121,68.18,84.387,-99999.0,14.831,15.826,20.119,20.204,28.467,0.104,-99999.0,4.648,2.529,21.281,-2.836,507.14,370.598,507.14,369.902,干层
2200.25,-99999.0,8.833,0.123,67.559,85.773,-99999.0,15.236,16.286,19.809,19.905,36.877,0.103,-99999.0,4.579,2.538,22.11,-2.851,505.177,369.056,505.177,368.166,干层
2200.3125,-99999.0,8.783,0.128,67.249,88.471,-99999.0,15.642,16.921,19.499,19.162,43.02,0.103,-99999.0,4.477,2.549,22.537,-2.85,503.214,367.513,503.214,366.431,干层
2200.375,-99999.0,8.741,0.132,67.042,89.281,-99999.0,16.131,17.413,19.162,18.98,38.239,0.103,-99999.0,4.38,2.561,22.537,-2.846,501.252,365.97,501.252,364.695,干层
2200.4375,-99999.0,8.673,0.136,67.042,89.611,-99999.0,16.6,17.919,18.801,18.623,30.358,0.104,-99999.0,4.169,2.573,22.537,-2.847,499.289,364.428,499.289,362.96,干层
2200.5,-99999.0,8.634,0.14,67.042,89.451,-99999.0,16.921,18.265,18.623,18.446,22.526,0.104,-99999.0,4.077,2.585,22.537,-2.799,497.326,362.885,497.326,361.224,干层
2200.5625,-99999.0,8.608,0.144,66.939,87.341,-99999.0,17.247,18.796,18.446,18.39,22.741,0.106,-99999.0,3.957,2.596,22.11,-2.746,495.363,361.342,495.363,359.489,干层
2200.625,-99999.0,8.591,0.149,66.836,85.145,-99999.0,17.413,18.976,18.271,18.305,23.198,0.107,-99999.0,3.899,2.606,21.9,-2.683,492.261,359.878,492.261,357.841,干层
2200.6875,-99999.0,8.594,0.15,66.836,82.157,-99999.0,17.58,19.342,18.098,18.22,23.849,0.108,-99999.0,3.813,2.616,21.692,-2.649,492.261,361.914,492.261,357.841,干层
2200.75,-99999.0,8.592,0.149,66.629,80.066,-99999.0,17.642,19.342,18.184,18.098,23.623,0.109,-99999.0,3.751,2.626,21.486,-2.646,492.261,361.914,492.261,357.841,干层
2200.8125,-99999.0,8.594,0.148,66.422,78.372,-99999.0,17.749,19.342,18.4,18.286,23.4,0.111,-99999.0,3.708,2.633,21.281,-2.601,492.261,361.914,492.261,355.804,干层
2200.875,-99999.0,8.59,0.145,66.422,77.63,-99999.0,17.545,19.158,18.615,18.623,24.775,0.113,-99999.0,3.696,2.638,21.079,-2.444,492.261,361.914,492.261,355.804,干层
2200.9375,-99999.0,8.619,0.142,66.422,78.019,-99999.0,17.106,18.617,18.801,18.623,33.913,0.117,-99999.0,3.713,2.641,20.879,-2.551,492.261,361.914,492.261,355.804,干层
2201.0,-99999.0,8.656,0.134,66.319,79.462,-99999.0,16.666,18.265,18.623,18.133,33.592,0.12,-99999.0,3.844,2.642,21.079,-2.614,494.297,359.878,494.297,355.804,干层
2201.0625,-99999.0,8.694,0.128,66.112,81.518,-99999.0,16.227,17.749,18.029,17.173,32.031,0.124,-99999.0,4.025,2.64,21.227,-2.691,494.297,359.878,494.297,355.804,干层
2201.125,-99999.0,8.72,0.12,66.112,85.177,-99999.0,15.788,17.413,17.215,16.213,25.25,0.131,-99999.0,4.204,2.631,21.459,-2.77,498.371,361.914,498.371,361.914,干层
2201.1875,-99999.0,8.75,0.116,66.215,88.208,-99999.0,15.349,16.76,16.456,15.252,24.308,0.137,-99999.0,4.379,2.624,21.691,-2.844,500.407,361.914,500.407,361.914,干层
2201.25,-99999.0,8.779,0.11,66.319,92.64,-99999.0,14.944,16.022,15.298,14.292,22.313,0.143,-99999.0,4.578,2.59,21.923,-2.912,501.211,361.914,501.211,361.914,干层
2201.3125,-99999.0,8.807,0.106,66.629,95.222,-99999.0,14.522,15.11,14.216,13.331,20.223,0.149,-99999.0,4.833,2.562,22.11,-3.015,503.851,363.951,503.851,363.951,干层
2201.375,-99999.0,8.838,0.1,67.559,98.819,-99999.0,13.845,14.197,13.133,12.021,15.691,0.155,-99999.0,5.127,2.532,20.44,-2.884,506.491,365.988,506.491,365.988,干层
2201.4375,-99999.0,8.868,0.097,68.283,100.843,-99999.0,13.325,13.285,12.05,11.463,9.844,0.161,-99999.0,5.423,2.505,19.038,-2.864,509.13,365.988,509.13,365.988,干层
2201.5,-99999.0,8.951,0.094,69.111,103.179,-99999.0,12.949,12.592,10.967,10.827,8.782,0.164,-99999.0,5.691,2.47,17.58,-2.646,511.77,368.024,511.77,368.024,干层
2201.5625,-99999.0,9.022,0.092,70.145,105.94,-99999.0,12.583,12.285,10.386,10.226,7.614,0.166,-99999.0,5.887,2.44,16.076,-2.418,514.409,370.061,514.409,370.061,干层
2215.625,-99999.0,8.723,0.159,70.662,72.553,-99999.0,20.254,21.453,22.193,24.775,50.153,0.134,-99999.0,6.505,2.528,22.995,-2.644,506.517,372.098,506.517,372.098,油层
2215.6875,-99999.0,8.714,0.159,70.765,70.604,-99999.0,20.764,21.99,22.542,25.25,43.84,0.132,-99999.0,6.289,2.532,24.274,-2.66,506.517,372.098,506.517,372.098,油层
2215.75,-99999.0,8.69,0.16,70.869,69.463,-99999.0,21.274,22.43,22.892,25.736,37.655,0.131,-99999.0,5.834,2.536,25.275,-2.703,506.517,372.098,506.517,372.098,油层
2215.8125,-99999.0,8.671,0.148,70.972,67.683,-99999.0,21.785,22.842,23.241,26.734,35.229,0.13,-99999.0,5.318,2.537,26.26,-2.758,506.517,372.098,506.517,372.098,油层
2215.875,-99999.0,8.654,0.138,70.972,66.229,-99999.0,22.295,23.253,23.59,26.99,31.538,0.128,-99999.0,4.802,2.528,27.023,-2.806,506.517,372.098,506.517,372.098,油层
2215.9375,-99999.0,8.652,0.13,71.075,64.874,-99999.0,22.753,23.665,23.939,27.17,25.25,0.128,-99999.0,4.435,2.52,27.544,-2.857,508.554,372.098,508.554,372.098,油层
2216.0,-99999.0,8.628,0.112,71.282,63.103,-99999.0,23.215,24.077,24.288,27.352,29.879,0.128,-99999.0,4.218,2.515,28.012,-2.907,508.554,372.098,508.554,372.098,油层
2216.0625,-99999.0,8.608,0.102,71.386,61.068,-99999.0,23.635,24.489,24.637,27.508,39.867,0.128,-99999.0,3.85,2.509,28.436,-2.959,510.591,372.098,510.591,372.098,油层
2216.125,-99999.0,8.594,0.083,71.593,59.162,-99999.0,24.054,24.901,25.011,28.36,39.49,0.128,-99999.0,3.638,2.504,28.861,-3.009,510.962,372.098,510.962,372.098,油层
2216.1875,-99999.0,8.577,0.077,71.799,57.37,-99999.0,24.473,25.312,25.25,29.103,39.116,0.127,-99999.0,3.567,2.499,29.285,-3.05,511.374,372.041,511.374,372.041,油层
2216.25,-99999.0,8.572,0.065,72.006,55.364,-99999.0,24.892,25.724,25.736,29.845,39.116,0.127,-99999.0,3.51,2.493,29.591,-3.057,511.786,371.833,511.786,371.833,油层
2216.3125,-99999.0,8.571,0.052,72.11,54.556,-99999.0,25.311,26.136,26.23,30.588,39.116,0.124,-99999.0,3.484,2.489,30.597,-3.048,512.198,371.624,512.198,371.624,油层
2216.375,-99999.0,8.575,0.035,72.11,53.109,-99999.0,25.731,26.548,27.248,31.33,40.557,0.123,-99999.0,3.448,2.485,30.891,-3.056,512.61,371.416,512.61,371.416,油层
2216.4375,-99999.0,8.555,0.026,72.213,52.682,-99999.0,26.15,26.959,27.771,32.031,41.81,0.122,-99999.0,3.441,2.481,31.789,-3.089,513.022,371.707,513.022,371.707,油层
2216.5,-99999.0,8.552,0.014,72.213,52.732,-99999.0,26.569,27.371,28.037,32.338,41.414,0.122,-99999.0,3.277,2.472,32.402,-3.278,513.434,370.999,513.434,370.999,油层
2216.5625,-99999.0,8.551,0.01,72.316,52.735,-99999.0,26.988,27.783,28.305,32.647,40.633,0.122,-99999.0,3.189,2.47,33.027,-3.289,513.846,370.79,513.846,370.79,油层
2216.625,-99999.0,8.552,0.006,72.316,53.53,-99999.0,27.408,28.195,28.575,32.959,40.198,0.122,-99999.0,3.084,2.464,33.617,-3.487,514.258,370.582,514.258,370.582,油层
2216.6875,-99999.0,8.551,0.004,72.316,53.825,-99999.0,27.933,28.607,28.575,32.959,41.751,0.122,-99999.0,2.974,2.462,34.273,-3.455,514.669,370.373,514.669,370.373,油层
2216.75,-99999.0,8.552,0.004,72.316,54.49,-99999.0,28.51,29.018,28.575,33.274,43.02,0.123,-99999.0,2.897,2.457,34.929,-3.461,515.081,370.165,515.081,370.165,油层
2216.8125,-99999.0,8.552,0.004,72.316,55.141,-99999.0,29.086,29.59,28.848,33.274,43.02,0.123,-99999.0,2.828,2.457,35.585,-3.515,515.493,370.209,515.493,370.209,油层
2216.875,-99999.0,8.552,0.006,72.316,55.164,-99999.0,29.663,30.255,28.848,33.592,44.968,0.123,-99999.0,2.811,2.455,36.242,-3.661,515.905,370.503,515.905,370.503,油层
2216.9375,-99999.0,8.552,0.008,72.316,55.313,-99999.0,30.24,30.92,29.124,33.592,48.685,0.123,-99999.0,2.804,2.455,36.898,-3.805,516.317,370.797,516.317,370.797,油层
2217.0,-99999.0,8.552,0.011,72.347,55.405,-99999.0,30.816,31.585,29.684,34.237,46.823,0.125,-99999.0,2.811,2.454,37.554,-3.949,516.729,371.091,516.729,371.091,油层
2217.0625,-99999.0,8.552,0.014,72.474,55.254,-99999.0,31.393,32.25,30.254,34.895,44.83,0.125,-99999.0,2.827,2.454,38.116,-4.092,517.141,371.386,517.141,371.386,油层
2217.125,-99999.0,8.551,0.016,72.627,55.486,-99999.0,31.97,32.915,30.835,35.906,42.209,0.124,-99999.0,2.841,2.451,37.99,-4.24,517.553,371.68,517.553,371.68,油层
2217.1875,-99999.0,8.553,0.019,72.73,55.707,-99999.0,32.546,33.579,32.338,37.655,42.321,0.123,-99999.0,2.852,2.447,37.879,-4.38,517.965,371.974,517.965,371.974,油层
2217.25,-99999.0,8.55,0.022,72.73,55.81,-99999.0,33.123,34.244,34.237,38.378,42.72,0.122,-99999.0,2.872,2.442,37.754,-4.521,518.377,372.268,518.377,372.268,油层
2217.3125,-99999.0,8.566,0.027,72.834,55.573,-99999.0,33.664,34.909,36.595,40.744,43.847,0.12,-99999.0,2.919,2.434,38.116,-4.72,519.789,372.563,519.789,372.563,油层
2217.375,-99999.0,8.592,0.032,72.834,55.256,-99999.0,34.354,35.574,38.378,42.974,45.117,0.12,-99999.0,2.958,2.431,38.482,-4.917,519.201,372.857,519.201,372.857,油层
2217.4375,-99999.0,8.633,0.037,72.834,54.866,-99999.0,35.409,36.239,40.44,45.204,48.685,0.121,-99999.0,3.019,2.425,39.225,-4.89,519.613,373.151,519.613,373.151,油层
2217.5,-99999.0,8.691,0.043,72.937,54.404,-99999.0,36.464,37.039,42.44,47.435,53.038,0.122,-99999.0,3.107,2.417,41.146,-4.899,520.025,373.446,520.025,373.446,油层
2217.5625,-99999.0,8.727,0.047,73.04,53.949,-99999.0,37.52,38.307,44.441,49.665,64.415,0.124,-99999.0,3.19,2.408,44.453,-4.898,520.437,373.74,520.437,373.74,油层
2217.625,-99999.0,8.758,0.053,73.144,53.537,-99999.0,38.575,39.899,46.441,52.363,76.139,0.125,-99999.0,3.273,2.404,47.794,-4.914,520.849,374.034,520.849,374.034,油层
2217.6875,-99999.0,8.787,0.059,73.247,53.272,-99999.0,39.63,41.491,48.685,55.839,79.699,0.128,-99999.0,3.341,2.402,51.135,-4.939,521.261,374.662,521.261,374.662,油层
2217.75,-99999.0,8.819,0.067,73.247,52.732,-99999.0,40.686,43.084,53.545,59.314,77.394,0.129,-99999.0,3.333,2.401,54.476,-4.961,521.673,375.462,521.673,375.462,油层
2217.8125,-99999.0,8.848,0.068,73.378,52.037,-99999.0,41.741,44.839,55.095,62.349,71.914,0.133,-99999.0,3.322,2.403,57.817,-4.984,522.085,376.263,522.085,376.263,油层
2217.875,-99999.0,8.88,0.073,73.454,51.139,-99999.0,42.796,45.704,56.69,62.349,72.602,0.134,-99999.0,3.297,2.405,61.158,-5.007,522.497,377.063,522.497,377.063,油层
2217.9375,-99999.0,8.882,0.075,73.557,50.414,-99999.0,43.863,48.4,56.69,62.349,73.296,0.135,-99999.0,3.263,2.407,64.499,-5.03,522.909,377.864,522.909,377.864,油层
2218.0,-99999.0,8.883,0.075,73.661,49.126,-99999.0,44.959,49.808,54.733,61.56,80.548,0.136,-99999.0,3.202,2.409,66.977,-5.054,523.321,378.664,523.321,378.664,油层
2218.0625,-99999.0,8.882,0.073,73.868,48.595,-99999.0,46.056,51.256,53.545,60.84,87.163,0.136,-99999.0,3.161,2.409,71.61,-5.075,523.733,379.464,523.733,379.464,油层
2218.125,-99999.0,8.881,0.067,73.868,48.49,-99999.0,47.153,52.245,51.545,60.021,92.099,0.136,-99999.0,3.141,2.408,75.114,-5.099,524.145,380.265,524.145,380.265,油层
2218.1875,-99999.0,8.885,0.061,73.868,48.808,-99999.0,48.249,53.253,50.573,58.89,90.746,0.137,-99999.0,3.136,2.407,77.298,-5.053,524.557,381.065,524.557,381.065,油层
2218.25,-99999.0,8.857,0.052,73.764,50.131,-99999.0,49.346,54.801,49.62,57.232,89.507,0.139,-99999.0,3.137,2.406,81.941,-4.995,524.847,381.866,524.847,381.866,油层
2218.3125,-99999.0,8.808,0.044,73.764,51.994,-99999.0,50.286,55.858,49.62,56.154,91.226,0.14,-99999.0,3.137,2.405,84.285,-4.936,524.847,382.281,524.847,382.281,油层
2218.375,-99999.0,8.766,0.039,73.764,54.634,-99999.0,51.256,56.395,49.316,55.095,99.383,0.143,-99999.0,3.137,2.405,85.864,-4.879,524.847,382.281,524.847,382.281,油层
2218.4375,-99999.0,8.714,0.034,73.661,57.43,-99999.0,51.748,56.936,48.809,54.573,98.442,0.147,-99999.0,3.137,2.404,85.864,-4.82,524.847,382.281,524.847,382.281,油层
2218.5,-99999.0,8.688,0.03,73.661,59.315,-99999.0,52.245,58.034,48.302,54.396,87.82,0.149,-99999.0,3.132,2.404,85.864,-4.762,524.847,382.281,524.847,382.281,油层
2218.5625,-99999.0,8.637,0.028,73.557,60.226,-99999.0,52.746,57.483,47.767,54.214,69.386,0.151,-99999.0,3.112,2.403,82.048,-4.704,524.847,382.281,524.847,382.281,油层
2218.625,-99999.0,8.619,0.027,73.454,60.623,-99999.0,52.245,58.034,47.315,54.057,55.622,0.153,-99999.0,3.077,2.402,77.699,-4.646,524.847,382.281,524.847,382.281,油层
2218.6875,-99999.0,8.613,0.026,73.454,60.332,-99999.0,52.245,58.034,46.867,53.038,50.573,0.151,-99999.0,3.076,2.401,73.351,-4.588,524.847,382.281,524.847,382.281,油层
2218.75,-99999.0,8.615,0.026,73.351,59.495,-99999.0,52.245,58.034,46.867,53.038,51.057,0.15,-99999.0,3.071,2.4,69.003,-4.528,524.847,382.281,524.847,382.281,油层
2218.8125,-99999.0,8.633,0.025,73.351,58.508,-99999.0,51.748,58.034,45.983,52.535,59.976,0.149,-99999.0,3.105,2.398,66.34,-4.487,524.847,382.281,524.847,382.281,油层
2218.875,-99999.0,8.649,0.025,73.454,57.178,-99999.0,51.748,57.483,45.983,52.038,71.39,0.148,-99999.0,3.154,2.397,65.085,-4.489,524.847,382.281,524.847,382.281,油层
