Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD60,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1528.36125,265.9784,8.8125,0.2496,90.7081,174.375,255.6002,4.5797,4.3393,5.1987,5.2746,0.9858,12.1718,66.125,0.2281,108.8975,2.6934,2.4586,5.767,-24.625,666.5751,477.6606,668.7368,478.936,水层
1528.3925,269.5594,8.7891,0.2468,91.4943,168.75,260.4612,4.6475,4.4103,5.2403,5.3764,0.9863,13.9297,66.125,0.2354,115.873,2.6758,2.4243,5.3093,-24.75,670.5215,478.5511,674.421,480.7214,水层
1528.42375,271.9894,8.8438,0.2415,90.6018,166.375,265.194,4.8366,4.7894,5.6233,5.8132,0.9868,17.5312,66.125,0.2587,130.1942,2.7344,2.4267,4.9257,-24.8438,676.1971,480.7646,678.3588,482.5068,水层
1528.455,273.3956,8.8438,0.234,87.841,159.625,270.0548,5.0713,5.3031,6.3792,6.5756,0.9868,13.9609,66.125,0.2469,133.4278,2.7656,2.4506,5.6712,-25.1406,679.266,483.8427,682.7289,484.7203,水层
1528.48625,274.8011,8.8438,0.2025,83.0636,144.6083,273.6365,5.2789,5.7284,8.3678,8.269,0.9873,12.8438,66.125,0.2172,136.097,2.7599,2.4874,7.4964,-25.2656,685.8275,486.0647,687.5441,487.366,水层
1528.5175,275.0561,8.8438,0.1663,78.943,123.8125,276.1944,5.5177,5.9725,10.3656,10.0365,0.9878,11.8203,66.125,0.1719,137.7912,2.9336,2.5159,9.1042,-25.2969,688.4598,486.9768,691.9099,491.326,水层
1528.54875,275.5666,8.8438,0.1653,79.3184,110.5643,278.2404,5.9577,6.0998,9.0569,8.6996,0.9902,14.7031,66.1249,0.1541,139.7934,2.8907,2.5414,9.0641,-25.4844,691.9609,486.1639,697.1573,493.5221,水层
1528.58,276.0771,8.8281,0.1421,80.3514,112.8125,279.391,6.4608,6.3114,8.5028,8.1603,0.9897,17.1094,66.0625,0.1665,141.6418,3.0469,2.5032,7.7766,-25.4844,695.9028,485.351,699.3657,495.3074,水层
1528.61125,276.5872,8.8047,0.1139,81.3093,122.625,280.9244,6.8221,6.7274,8.2303,7.8614,0.9868,18.0312,66.125,0.192,142.7714,2.793,2.4539,6.9439,-25.5938,698.5605,484.1058,703.3203,496.6475,水层
1528.6425,276.9702,8.7578,0.1157,82.2646,125.75,281.1796,6.9214,7.105,8.1878,7.7172,0.9873,17.2031,66.125,0.2143,143.7471,2.7676,2.4589,7.3085,-25.7812,700.3365,482.4369,705.0878,498.4285,水层
1528.67375,277.0963,8.7578,0.1197,81.4475,120.4375,281.9465,6.8272,7.1326,9.3449,8.3508,0.9878,19.3906,66.125,0.2037,145.2361,2.5841,2.4805,8.4625,-26.1562,701.2479,479.899,707.3004,499.3449,水层
1528.705,277.223,8.7578,0.098,81.0078,110.5625,282.4571,6.6344,6.8785,9.9518,8.6241,0.9912,28.0625,66.125,0.182,146.5712,2.6836,2.4532,8.9978,-26.9531,702.2017,479.5228,708.2202,498.1125,水层
1528.73625,277.3496,8.8125,0.1058,80.8905,103.625,282.712,6.6217,6.6141,9.5929,8.1981,0.9907,63.5,66.1875,0.1688,147.4443,2.752,2.4346,8.2037,-27.7656,702.2314,478.2776,709.5723,497.3039,水层
1528.7675,277.3486,8.8438,0.119,80.9064,105.0625,282.583,6.7807,6.538,8.3758,7.2411,0.9878,164.0084,66.125,0.1806,148.5228,2.7559,2.3734,7.1021,-27.7344,702.2824,477.4863,711.3525,496.063,水层
1528.79875,277.347,8.8438,0.1084,80.3739,109.625,281.8138,6.968,6.7519,7.6052,6.6585,0.9868,229.625,66.125,0.2005,149.3447,2.6074,2.3213,6.453,-26.875,700.5914,477.0885,712.7004,495.6781,水层
1529.61125,333.2286,8.8203,0.0578,73.4985,79.9375,342.6915,9.4658,11.2107,14.728,13.2554,0.9863,4.7812,66.25,0.168,212.9953,2.9824,2.4364,15.2214,-31.6719,705.8408,500.5024,718.8302,514.7803,水层
1529.6425,329.6446,8.7734,0.0606,73.1569,74.8125,345.3773,9.3718,11.5074,19.9478,17.9557,0.9858,4.6836,66.25,0.1526,212.1243,2.9004,2.4471,20.0483,-32.5625,704.5949,501.8466,718.0165,515.6836,水层
1529.67375,325.9328,8.6953,0.0556,75.3282,76.125,347.1678,9.0481,10.7622,23.9574,21.7841,0.9858,4.2422,66.25,0.1494,211.5092,2.7246,2.4049,21.132,-32.9688,703.7941,500.6144,717.6394,516.6041,水层
1529.705,321.5809,8.6875,0.0394,77.8509,87.1967,347.6786,8.6401,9.3755,18.2804,17.4135,0.9858,4.2227,66.25,0.1542,210.4325,2.5217,2.3699,17.8993,-33.0312,703.4,500.2252,717.6649,516.2191,水层
1529.73625,315.8218,8.75,0.0712,80.2012,98.6875,347.5495,8.1974,8.0121,13.6833,13.2783,0.9868,4.4531,66.25,0.1661,209.3556,2.7402,2.3822,12.6282,-33.0,702.5864,498.5608,717.72,512.3804,水层
1529.7675,313.3894,8.8984,0.1214,83.165,113.1355,346.7805,7.9012,7.0211,9.627,9.288,0.9873,5.9688,66.2501,0.1827,205.0461,2.7812,2.4338,8.337,-32.3423,702.2221,496.8791,717.3514,509.8514,水层
1529.79875,308.9097,8.9219,0.1587,84.7171,126.1875,346.3958,7.7592,6.7099,7.0708,6.8493,0.9878,7.9796,66.3125,0.2124,201.9682,2.7754,2.4295,6.1583,-30.4688,702.2646,494.3416,717.3896,508.6019,水层
1529.83,299.9512,8.9375,0.181,83.8431,130.375,345.755,7.6872,7.0063,6.4678,6.2872,0.9868,7.9922,66.3125,0.2211,189.5238,2.6582,2.4162,5.8364,-28.0312,701.0315,492.6556,716.1522,507.3611,水层
1529.86125,292.2726,8.9375,0.19,82.0736,118.875,344.8582,7.7186,7.5931,6.8926,6.651,0.9858,5.8281,66.25,0.2111,178.6032,2.7031,2.4057,6.9515,-26.5312,701.0655,489.6901,714.4868,506.1117,水层
1529.8925,283.57,8.8984,0.1895,78.1909,106.5,342.8099,7.9223,8.3416,8.2121,7.7124,0.9844,4.9219,66.25,0.1855,162.5114,2.9494,2.4417,9.1671,-26.2656,700.697,486.3054,713.6605,505.7441,水层
1529.92375,273.9722,8.8438,0.1584,74.4449,100.1875,337.3067,8.2523,9.3348,11.3773,10.9191,0.9844,4.8242,66.25,0.1657,151.7364,3.1367,2.4907,11.6805,-26.7969,700.7692,484.1786,712.8469,504.9312,水层
1529.955,265.2696,8.8438,0.1791,72.7648,98.875,317.3445,8.8505,10.5124,15.7901,15.2753,0.9844,4.8516,66.1875,0.1456,131.2122,3.3009,2.5802,15.065,-27.2344,700.3751,479.9553,712.046,504.5464,水层
1529.98625,261.3016,8.9531,0.193,72.2746,92.8125,310.0497,9.4417,11.349,18.2987,17.6871,0.9834,5.4633,66.25,0.1322,125.7227,3.4414,2.6148,19.119,-27.2656,700.8668,479.9553,711.6477,503.7336,水层
1530.0175,258.7414,9.0312,0.2144,71.8209,87.0625,301.8592,9.5633,11.1511,21.6245,20.4728,0.9839,6.418,66.3125,0.1285,122.696,3.6582,2.5975,21.003,-27.2812,700.9008,477.8458,712.5716,502.9164,水层
1530.04875,255.285,8.9219,0.2229,74.1555,84.125,276.5227,9.5439,9.9318,21.5937,20.4196,0.9844,6.8477,66.3125,0.1314,120.0287,3.5254,2.568,17.1555,-26.9375,702.6935,474.8934,713.915,502.5402,水层
1530.08,252.3405,9.0938,0.2415,78.2788,97.75,265.0053,9.4735,8.66,14.6675,13.8797,0.9839,5.1211,66.3125,0.1433,118.4389,3.1602,2.5194,12.1405,-26.1562,702.7275,472.3387,714.4025,501.2994,水层
1530.11125,249.1398,8.8983,0.1985,81.508,112.4525,256.0473,8.908,8.0638,10.1179,10.2351,0.9839,3.7891,66.3125,0.1665,116.9517,2.8123,2.4371,8.9782,-25.4838,704.5074,470.6573,715.7586,498.3211,水层
1530.1425,245.5552,8.8125,0.1615,83.5831,131.125,252.8473,8.212,7.8638,8.4353,8.7144,0.9844,3.5723,66.3125,0.1826,114.7463,2.5977,2.384,7.7027,-24.7031,705.4271,467.679,716.6825,493.1902,水层
1530.17375,245.5549,8.8125,0.1347,82.8351,130.375,248.7513,7.5472,7.5954,7.4119,7.789,0.9839,3.4863,66.375,0.2025,114.4911,2.545,2.4117,7.9295,-24.3281,705.4781,463.4343,717.1487,487.1948,水层
1530.205,247.473,8.8359,0.1163,79.582,132.625,246.3192,6.9007,7.3217,8.5701,8.9929,0.9834,3.6208,66.3125,0.1876,116.5951,2.6211,2.4599,9.2343,-24.2969,701.6686,460.0585,717.6318,483.3564,水层
1530.23625,250.7986,8.8281,0.1038,78.3731,128.125,244.1428,6.6342,7.012,9.5439,9.8689,0.9854,3.2383,66.3125,0.1845,119.2643,2.6544,2.4734,10.2341,-24.6562,700.4101,460.0585,718.5515,479.9459,水层
1530.2675,255.0196,8.8281,0.1245,79.2187,125.8125,240.5584,6.8259,6.6971,8.9543,9.4288,0.9849,3.1973,66.375,0.172,121.7282,2.7246,2.4678,10.1346,-24.75,698.7406,457.9621,711.2755,478.2644,水层
1530.29875,258.4732,8.8125,0.1505,80.6122,115.0,243.8844,7.2602,6.6747,8.2156,8.8421,0.9829,3.1387,66.375,0.1674,124.5079,2.6836,2.4569,8.7245,-24.7031,697.0499,457.5774,708.2796,476.1809,水层
1530.33,262.3104,8.7734,0.1656,81.9895,109.8125,246.5704,7.7487,7.3046,7.6774,8.4434,0.9849,3.1934,66.375,0.1756,130.8571,2.6289,2.4585,7.4812,-24.6094,695.7999,457.6336,704.4446,476.2197,水层
1530.36125,265.5078,8.6953,0.1786,82.8493,111.5625,249.768,8.0974,8.5719,8.2425,9.1543,0.9858,3.043,66.4375,0.2034,138.817,2.5762,2.4732,8.3757,-24.75,693.6898,458.5456,701.0377,475.8393,水层
1530.3925,267.1704,8.6406,0.1706,81.4531,105.5625,252.582,8.0543,9.7373,10.5907,11.2978,0.9849,2.893,66.4375,0.2129,143.1275,2.5879,2.4685,14.6776,-25.2812,690.7278,460.3307,696.7876,474.5858,水层
1530.42375,269.728,8.6406,0.1479,78.1067,99.0625,255.1402,7.6895,9.6486,17.8906,17.4534,0.9854,2.7324,66.375,0.1879,148.1056,2.7695,2.4468,26.2518,-26.5938,688.6177,462.1288,694.6689,473.7817,水层
1530.455,271.6461,8.7109,0.1383,77.0604,87.3125,258.4658,7.4684,8.4852,23.8991,22.6071,0.9863,2.5977,66.4375,0.1403,150.7233,2.8691,2.4231,25.2513,-27.5469,686.9398,463.4687,692.563,473.8335,水层
1530.48625,274.8433,8.8125,0.1499,77.0632,86.25,261.2798,7.3636,7.4932,17.1783,15.9282,0.9849,2.6016,66.4375,0.1302,152.4177,2.9062,2.4151,14.6353,-26.6719,686.1136,464.3893,691.3004,473.4488,水层
1530.5175,276.6337,8.8281,0.1531,78.2016,93.5078,263.8379,7.0899,7.037,11.4563,11.5243,0.9849,2.5781,66.4374,0.1521,153.0855,2.8945,2.4144,8.1705,-24.9524,684.4485,464.8604,690.9234,473.5049,水层
1530.54875,278.8075,8.8672,0.197,80.098,103.25,267.4194,6.569,6.6427,8.5755,9.0498,0.9854,2.7578,66.375,0.1883,153.9587,2.9277,2.4733,6.8234,-24.1406,684.063,465.3574,691.4109,473.9933,水层
1530.58,280.3421,8.875,0.2259,80.9574,112.0,270.6173,5.9474,5.9602,7.1901,7.4297,0.9839,2.6543,66.375,0.2072,153.703,2.9784,2.5263,7.1526,-23.5938,684.9743,466.7016,692.7543,474.0667,水层
1530.61125,281.3645,8.875,0.2342,83.5149,111.3125,273.1756,5.4572,5.2276,7.1848,7.1555,0.9824,2.5842,66.4375,0.2103,153.4474,2.8086,2.5238,7.2452,-23.5,687.6314,467.177,695.4071,474.1141,水层
1530.6425,281.1071,8.875,0.2324,87.245,118.9375,276.8849,5.3328,4.8213,6.2313,6.4092,0.9834,2.377,66.4375,0.233,153.1404,2.7167,2.4738,6.0958,-23.3125,690.28,468.5428,698.9286,474.6111,水层
1530.67375,280.3371,8.8828,0.2522,89.0826,124.4375,278.8032,5.4037,5.0082,5.445,5.8582,0.9834,2.2812,66.4375,0.2431,152.7822,2.6055,2.4415,5.01,-23.0938,692.9243,468.1581,700.6957,474.6413,水层
1530.705,279.824,8.9062,0.2188,87.666,130.125,280.3376,5.4764,5.606,5.5576,6.1467,0.9834,2.2266,66.4375,0.2285,152.6288,2.6934,2.4016,5.7141,-22.875,696.433,468.668,704.6409,475.121,水层
1530.73625,279.6952,8.9062,0.2061,84.0175,114.3125,281.6163,5.559,6.0857,6.6202,7.438,0.9824,2.2188,66.4375,0.1954,152.1683,2.7441,2.4308,8.8625,-23.2812,699.0731,468.7026,708.1496,476.4781,水层
1530.7675,279.182,8.9062,0.211,80.0793,102.5,283.1506,5.7389,6.2195,8.3484,9.2793,0.9814,2.2363,66.4375,0.1601,151.81,2.7676,2.4951,12.5704,-24.1562,703.4504,469.6145,712.0947,476.9621,水层
1530.79875,278.9252,8.9062,0.1862,78.6454,91.625,284.1732,6.1546,6.43,10.2474,11.275,0.9824,2.2559,66.375,0.1556,151.6053,2.6602,2.4998,12.5054,-24.5312,709.5693,470.9673,716.044,478.3235,水层
1530.83,278.4117,8.8828,0.1818,79.4836,98.75,285.0678,6.8406,6.8627,10.047,11.6426,0.9829,2.2637,66.375,0.1743,151.2983,2.5703,2.4786,10.1829,-24.5938,712.633,471.8835,721.7179,479.6504,水层
1530.86125,278.0265,8.8672,0.1831,79.4768,106.0653,285.7065,7.3194,7.5584,8.1807,9.7237,0.9834,2.3223,66.3751,0.1941,150.9916,2.5117,2.4761,8.6432,-24.7188,717.0018,473.6814,725.6459,482.7362,水层
1530.8925,277.7695,8.8047,0.168,77.6572,109.5,285.8333,7.1318,8.1577,9.4928,10.8809,0.9844,2.332,66.4375,0.213,150.6843,2.5664,2.46,9.2383,-24.7188,721.8069,474.5717,730.8875,484.9447,水层
1530.92375,277.2561,8.7891,0.144,75.4073,105.1172,285.3204,6.6496,7.9161,13.8867,14.5079,0.9858,2.5078,66.5,0.1991,150.3773,2.8556,2.4732,14.1138,-24.9065,726.1841,477.2168,735.2604,488.8993,水层
1530.955,276.8711,8.7891,0.1529,76.5783,95.4375,283.5277,6.3302,6.6569,12.8555,13.6989,0.9824,2.6055,66.5,0.1522,150.1729,3.0039,2.4918,15.9539,-25.2188,730.1206,480.2983,740.0782,492.8365,水层
1530.98625,276.6139,8.8125,0.1385,81.283,97.125,282.5031,6.3344,5.5516,8.401,9.3313,0.9819,3.0293,66.4375,0.1202,149.9685,2.9961,2.4252,10.5995,-24.3125,733.2011,484.6765,743.1503,497.6468,水层
1531.0175,277.2524,8.8594,0.1444,85.5649,107.0625,280.1985,6.5132,5.498,5.8913,6.6831,0.9844,3.0741,66.4375,0.1673,151.5603,2.9668,2.3398,6.2421,-23.3281,737.1503,489.4824,746.2222,500.7153,水层
1531.04875,281.0895,8.8672,0.145,85.486,118.625,278.6619,6.395,6.3176,5.631,6.3511,0.9849,3.1641,66.5,0.23,152.5874,3.3092,2.3301,5.5826,-22.4531,739.7858,498.2083,749.2942,505.9663,水层
1531.08,283.3915,8.8359,0.1594,80.5318,115.5,277.1252,5.8674,6.7059,7.3127,7.4336,0.9858,2.9414,66.4375,0.2305,153.9739,4.1016,2.4237,8.1764,-22.0469,742.4341,502.1369,751.078,509.467,水层
1531.11125,287.7401,8.8281,0.1829,76.1174,102.75,275.8445,5.4236,6.0599,10.2017,9.7126,0.9849,2.9785,66.4375,0.1638,155.36,3.7105,2.5706,12.118,-22.1094,743.3535,505.6289,748.5314,513.8406,水层
1531.1425,289.4025,8.8828,0.1501,76.5198,95.3125,275.4595,5.5035,5.3346,10.2236,9.5313,0.9839,3.0449,66.5,0.1065,157.1568,3.2012,2.47,10.8279,-22.0156,741.6755,510.4348,745.9975,518.6594,水层
1531.17375,290.9374,8.9688,0.1158,81.7744,107.6875,275.3304,6.0382,5.3364,7.0817,7.2368,0.9834,3.1289,66.5,0.1274,158.5942,2.7422,2.3002,6.9705,-22.0156,739.9934,515.6813,743.8916,521.7321,水层
1531.205,294.0063,8.9688,0.115,84.8685,129.375,275.3293,6.6278,6.1735,5.7942,6.2986,0.9819,3.1698,66.5,0.1944,159.9292,2.7148,2.2317,5.7111,-22.1875,739.1798,519.6227,743.078,525.2369,水层
1531.23625,295.541,8.9688,0.1138,83.1517,137.5,275.8399,6.7489,7.1121,6.2358,6.7749,0.9805,3.1328,66.5,0.2375,161.5721,2.9023,2.3023,7.0083,-22.6875,737.9595,523.1318,744.0017,528.746,水层
1531.2675,297.2035,8.9688,0.1214,78.9849,124.1751,280.5732,6.4506,7.3762,8.9232,9.6193,0.9805,3.1309,66.5,0.2223,162.5992,3.0565,2.4392,11.3891,-23.2194,737.9892,519.2938,744.9254,527.5096,水层
1531.29875,299.1216,8.9375,0.1236,75.504,108.6875,283.3873,6.2015,6.9995,12.7439,13.1196,0.9805,3.1465,66.5,0.1758,162.9592,2.873,2.5489,15.1598,-23.9688,740.2137,515.4644,746.6922,523.6802,水层
1531.33,300.5281,8.9062,0.0728,77.6213,109.7644,286.713,6.2695,6.5556,11.8954,12.5287,0.9814,3.1758,66.5001,0.1546,163.1142,2.8087,2.4878,13.1375,-24.7814,741.9932,513.3551,749.3361,519.4229,水层
1531.36125,300.2709,8.8438,0.0429,80.5081,127.6875,289.1436,6.6046,6.363,9.0942,9.7005,0.9814,3.1289,66.5625,0.1709,162.6018,2.8945,2.4354,9.5553,-25.0469,745.5227,512.966,751.5394,517.72,水层
1531.3925,298.8616,8.8281,0.0752,82.0818,143.75,292.5971,7.0804,6.4472,7.3081,7.7848,0.9805,2.998,66.5625,0.199,161.1147,2.9199,2.4318,7.2021,-25.0469,748.1624,514.3185,756.3611,515.6151,水层
1531.42375,297.8366,8.8281,0.1048,83.3524,154.375,295.7951,7.5598,6.9115,6.4403,6.8595,0.9839,2.7584,66.5625,0.2253,159.0117,2.918,2.4299,6.3845,-25.2969,752.1239,515.671,758.5643,514.8024,水层
1531.455,296.6837,8.7422,0.0991,82.8547,151.875,297.9696,7.989,7.7688,6.7892,7.207,0.9839,2.6504,66.5625,0.2422,154.5485,2.7557,2.3997,6.9519,-26.5625,753.4459,520.0488,762.1021,515.7227,水层
1531.48625,295.2748,8.7266,0.0942,80.8569,136.875,301.1676,8.2531,9.1694,8.7198,8.9924,0.9839,2.5957,66.5625,0.2494,151.368,2.5273,2.384,9.2258,-28.6875,755.2169,524.4222,762.9875,520.5455,水层
1531.5175,294.25,8.6953,0.0988,79.0139,111.125,304.2376,8.5312,10.1729,11.8547,12.2765,0.9849,2.6348,66.625,0.2353,149.4702,2.4492,2.3964,14.3052,-30.5312,757.8691,528.3633,764.7839,522.7365,水层
1531.54875,292.4571,8.6875,0.0791,74.9075,87.75,305.9001,8.8308,10.8523,17.4292,17.7694,0.9858,2.6699,66.625,0.1974,147.4188,2.4434,2.4034,21.5648,-31.2812,760.0638,531.008,766.1185,527.5463,水层
1531.58,291.3043,8.7031,0.0645,71.8381,81.125,305.6427,9.2166,10.8174,28.2863,27.0576,0.9829,2.6914,66.625,0.1504,145.5723,2.7207,2.4206,26.0728,-31.6094,763.1525,532.3733,767.0378,531.0553,水层
1531.61125,289.7666,8.7578,0.0671,72.6022,81.75,301.0348,9.4921,10.196,24.8743,23.1322,0.9824,2.5959,66.6875,0.1383,143.88,2.8652,2.462,24.5044,-31.7031,765.7921,533.272,768.3851,534.5685,水层
1531.6425,289.51,8.7812,0.1043,73.9367,87.625,298.6028,9.6262,9.3496,14.7598,13.3782,0.9824,2.7559,66.625,0.1544,142.7519,2.9746,2.4915,16.3998,-30.9844,767.9994,533.3237,770.6219,536.781,水层
1531.67375,288.613,8.7969,0.1409,77.6847,93.8188,294.3787,9.5288,8.7306,9.6568,8.8157,0.9839,2.5703,66.5625,0.19,141.1112,2.9374,2.4907,9.7537,-29.358,769.3466,532.083,771.5159,538.5698,水层
1531.705,288.0998,8.8438,0.1574,81.0547,101.6875,291.9464,9.1408,8.5079,7.7306,7.3654,0.9858,2.5859,66.5625,0.2232,140.8551,2.8223,2.461,7.1094,-27.6719,770.2744,529.5546,773.2953,539.045,水层
1531.73625,287.4585,8.8125,0.15,81.7029,109.1238,290.0259,8.5446,8.5636,7.8878,7.3434,0.9858,2.3262,66.5625,0.2248,139.6761,2.7695,2.4412,6.8602,-26.7655,770.7488,527.8603,775.9812,537.8,水层
1531.7675,287.8413,8.8125,0.1733,79.2993,107.6875,288.7452,7.8227,8.4937,9.1555,8.1908,0.9854,2.4121,66.5625,0.2124,139.0097,2.8105,2.4785,8.6047,-26.6406,770.3758,525.3318,775.5533,536.1273,水层
1531.79875,288.6076,8.8359,0.158,76.9144,104.125,287.8483,7.2997,8.1,11.5609,10.2248,0.9834,2.4355,66.5625,0.1759,138.087,2.8438,2.4971,10.341,-27.0156,769.9944,523.2141,771.7188,532.7259,水层
1531.83,289.8849,8.8438,0.1605,77.1759,99.4375,286.6954,6.9773,7.534,11.6216,10.5138,0.9829,2.7901,66.625,0.1555,137.5746,2.8457,2.5077,10.6159,-26.6094,768.3123,515.9276,767.8801,528.0195,水层
1531.86125,290.2679,8.8438,0.1586,77.4329,99.75,288.2297,6.6901,7.092,9.896,9.218,0.9814,3.2832,66.625,0.1681,136.9599,2.8691,2.4969,8.966,-25.8281,763.1813,508.6412,764.0457,522.8895,水层
1531.8925,290.523,8.8438,0.2038,79.7088,106.5,290.1477,6.3004,6.7292,9.5222,8.8536,0.9814,3.666,66.625,0.1892,136.2422,2.8926,2.5066,7.7097,-25.0625,755.8854,503.9306,760.207,516.9081,水层
1531.92375,291.1611,8.8438,0.2179,81.485,106.1875,291.0427,5.7902,6.1318,8.167,7.629,0.9814,3.7988,66.5,0.2103,135.5247,2.8827,2.4857,7.2545,-24.4688,746.4415,496.2294,754.2415,513.9175,水层
1531.955,291.9272,8.8438,0.2397,82.6356,106.8125,292.8332,5.3047,5.3483,7.5663,6.9031,0.9814,3.1562,66.5,0.207,135.1151,2.7383,2.477,6.6256,-24.0625,741.2896,494.9545,751.6824,510.5163,水层
1531.98625,292.1823,8.8438,0.226,85.2101,104.5,294.3675,5.0214,4.6748,6.7902,6.0753,0.9819,2.8164,66.5,0.2222,134.6029,2.6562,2.4288,5.372,-23.375,733.1381,489.4099,747.8354,507.5386,水层
1533.83,327.2974,9.2812,0.2034,78.9556,96.8125,363.5354,6.1535,7.1105,9.363,9.2278,0.9795,15.0938,66.8125,0.1617,210.3899,3.1248,2.5486,8.5019,-22.5156,549.5593,384.9337,556.0488,391.4145,水层
1533.86125,320.1296,9.1797,0.2002,76.5587,85.3125,347.9217,5.8243,6.7696,11.0842,10.7813,0.978,12.6855,66.8125,0.1347,206.9528,2.834,2.5562,12.8948,-22.9688,548.7425,382.0006,555.2276,389.2977,水层
1533.8925,313.2178,9.2891,0.1856,77.2501,86.75,338.8345,5.6427,6.1335,12.8077,12.3143,0.978,7.7852,66.6875,0.1533,198.4127,2.8439,2.4868,12.2492,-23.3438,547.9257,381.1626,553.9958,385.4831,水层
1533.92375,308.4815,9.6172,0.2246,81.8327,99.75,330.6432,5.8688,5.5473,10.155,10.368,0.9805,6.2812,66.75,0.1805,190.5864,2.9668,2.4741,8.5241,-23.3438,547.5494,380.7697,554.0216,384.226,水层
1533.955,304.769,9.7422,0.2476,84.7825,111.25,324.4992,6.3693,5.4655,6.0815,6.2873,0.98,6.9609,66.75,0.2251,185.1996,2.9434,2.4191,5.9691,-22.9688,547.601,380.3941,553.252,382.9777,水层
1533.98625,299.3924,9.8516,0.1864,84.1632,120.5,318.9955,6.8354,5.9786,5.4343,5.6198,0.9785,11.0625,66.75,0.2373,174.0147,3.0762,2.3556,4.9713,-22.2656,547.6483,380.4463,553.2734,382.6022,水层
1534.0175,295.9361,9.625,0.1448,79.7459,116.1875,313.1076,7.1263,7.0676,5.838,6.1632,0.9785,16.875,66.75,0.2147,162.7785,3.3184,2.3736,5.5708,-21.7656,547.6998,381.3625,553.3164,383.082,水层
1534.04875,290.9438,8.8281,0.1156,72.3277,102.8018,298.0055,7.3021,8.4107,10.0333,9.9222,0.979,16.7035,66.8125,0.139,156.0,4.1796,2.5067,9.6829,-21.4689,547.7514,383.1733,553.8,385.3118,水层
1534.08,286.7191,8.8359,0.0821,66.6821,89.4375,288.278,7.3935,9.3155,19.7021,18.1066,0.9805,13.0938,66.8125,0.0739,142.5397,4.0977,2.621,20.7729,-21.625,546.9474,383.1907,554.2921,386.6601,水层
1534.11125,284.0306,8.875,0.0627,65.5298,78.4996,285.2059,7.6847,9.5625,25.321,24.0038,0.9814,7.8203,66.8125,0.0614,125.1701,3.5955,2.6527,31.8063,-22.0004,546.5627,385.0014,553.0433,387.1312,水层
1534.1425,281.8535,8.875,0.0573,67.548,78.0,282.3893,8.015,9.509,25.9527,25.309,0.9814,7.7422,66.8125,0.0792,120.1425,3.3984,2.6078,29.2504,-22.4375,545.7501,385.0275,551.4053,388.0518,水层
1534.17375,279.5485,8.8984,0.0897,71.9952,77.625,279.1889,8.1309,8.9897,18.9354,19.5021,0.9805,9.0703,66.8125,0.1061,117.2187,3.1056,2.562,19.4803,-22.875,545.3826,385.5334,551.4268,389.4001,水层
1534.205,278.6518,9.0391,0.1303,75.5799,84.875,279.0598,7.9461,7.966,12.1515,12.9838,0.9805,18.9844,66.8125,0.1247,114.295,3.1797,2.5289,13.0108,-23.0,545.4384,385.5726,550.6057,390.77,水层
1534.23625,278.3943,9.4141,0.176,79.1522,95.6875,279.6984,7.5974,6.9478,9.6843,10.3295,0.9795,24.6094,66.8125,0.1482,112.6026,2.9531,2.491,9.4298,-22.8125,545.9263,385.6378,549.8103,391.2368,水层
1534.2675,279.2886,9.6172,0.2017,83.4603,105.8125,280.0812,7.3188,6.3332,7.7362,8.1151,0.98,14.7269,66.75,0.1826,111.1155,2.9062,2.4318,7.2354,-22.4688,546.4013,386.1219,548.5615,392.1877,水层
1534.29875,279.9272,9.7578,0.2303,84.3467,115.0625,280.4639,7.1975,6.3134,6.007,6.4804,0.9805,7.4531,66.875,0.2006,110.1926,2.7345,2.3936,5.9044,-22.125,546.8806,386.2089,548.1853,392.6371,水层
1534.33,280.3101,9.8281,0.2204,82.1145,108.0,280.8463,7.0082,6.9961,6.2443,6.8082,0.978,4.6953,66.875,0.1797,108.8089,2.8203,2.3901,6.3434,-22.0,546.9322,386.2089,548.2454,393.143,水层
1534.36125,280.8202,9.5,0.1863,77.2421,102.0,280.9738,6.7515,7.767,9.1626,9.4739,0.9775,3.6504,66.8125,0.1373,114.7105,3.082,2.4358,10.0351,-22.0312,547.8564,386.261,548.2798,393.6098,水层
1534.3925,281.3304,9.1094,0.213,74.1841,89.875,280.9727,6.5839,7.9692,14.305,14.3126,0.9785,3.3164,66.8125,0.1072,116.5578,3.1152,2.5608,17.9138,-22.25,548.3357,386.3392,549.6274,394.5434,水层
1534.42375,281.4577,9.1016,0.2236,73.3921,92.9375,280.9714,6.4494,7.5795,15.3637,16.0216,0.9771,2.8848,66.8125,0.1181,120.3043,2.9727,2.5967,21.7583,-22.5,548.8149,386.3827,551.8434,395.0232,水层
1534.455,281.8399,9.2422,0.1699,74.6169,95.1291,280.8423,6.431,7.1594,13.0195,13.8787,0.9756,2.7834,66.8125,0.1496,122.409,2.8614,2.5312,15.8321,-22.6873,551.0309,386.4479,553.6273,396.8294,水层
1534.48625,281.9664,9.2188,0.1462,77.3937,100.1875,280.969,6.3055,6.7584,10.8982,11.8362,0.9756,2.7598,66.8125,0.1655,123.1282,3.0391,2.5162,10.9583,-22.375,555.8347,386.919,554.9749,397.2875,水层
