Depth,AC,CALI,CALS,CNGR,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,RLLD,RLLS,SFLU,SP,TT1,TT2,TT3,TT4,result
2021.2275,-99999.0,9.0078,8.8281,93.4222,0.0054,71.9008,99.0896,-99999.0,11.521,11.6179,12.9085,13.9867,1.2051,11.3516,72.4929,0.1386,-99999.0,2.5879,2.5829,-99999.0,-99999.0,13.5709,18.0128,476.25,331.5,482.0,338.75,差油层
2021.25875,-99999.0,9.0078,8.8281,95.2907,0.0018,71.9868,98.3297,-99999.0,11.7822,11.9057,12.4184,13.4836,1.2051,7.9883,72.5,0.1406,-99999.0,2.6777,2.5848,-99999.0,-99999.0,13.0588,18.1733,474.0,331.5,479.0,339.0,差油层
2021.29,-99999.0,9.0078,8.8281,97.6123,7.0E-4,71.8993,98.5204,-99999.0,11.8299,11.9314,12.8901,13.8453,1.206,6.1489,72.5555,0.1335,-99999.0,2.9805,2.5908,-99999.0,-99999.0,13.4776,18.0765,474.75,331.5,480.0,339.0,差油层
2021.32125,-99999.0,9.0078,8.8281,102.5906,8.0E-4,71.1443,100.0634,-99999.0,11.8178,11.9185,13.3932,14.3634,1.2061,5.375,72.5625,0.1342,-99999.0,3.4902,2.5953,-99999.0,-99999.0,14.226,18.396,474.2508,330.7512,480.0,339.0,差油层
2021.3525,-99999.0,9.0078,8.8281,104.8332,0.0053,71.1253,103.025,-99999.0,12.0127,12.2486,13.5694,14.5078,1.2052,5.0859,72.6735,0.1464,-99999.0,3.5469,2.5997,-99999.0,-99999.0,14.616,18.4375,473.0,328.25,477.5,338.25,差油层
2021.38375,-99999.0,9.0078,8.8281,101.148,0.0077,71.091,103.3194,-99999.0,12.6255,12.5261,14.4727,15.4469,1.2042,4.9492,72.6875,0.1534,-99999.0,3.2676,2.5975,-99999.0,-99999.0,14.5079,18.2151,469.5,327.0,474.25,336.75,差油层
2021.415,-99999.0,9.0078,8.8281,91.1778,0.0125,70.9813,101.0889,-99999.0,13.2872,13.6207,16.3091,17.2597,1.2041,4.8516,72.6319,0.1518,-99999.0,2.8105,2.5823,-99999.0,-99999.0,15.0651,18.0763,464.0,325.0,468.75,334.75,差油层
2021.44625,-99999.0,8.9922,8.8281,78.1061,0.0112,70.6164,91.7352,-99999.0,14.1436,15.2525,18.9503,19.9448,1.2041,4.8867,72.625,0.1399,-99999.0,2.5584,2.5545,-99999.0,-99999.0,16.6889,17.8397,460.25,322.75,465.5,331.5,差油层
2021.4775,-99999.0,8.9688,8.8281,71.4532,0.0131,69.7266,79.8577,-99999.0,15.4661,16.7503,22.3246,23.3512,1.205,5.066,72.625,0.1206,-99999.0,2.4258,2.5381,-99999.0,-99999.0,20.6773,17.422,455.5,320.0,460.75,327.5,差油层
2021.50875,-99999.0,8.9844,8.8281,67.8424,0.0119,68.0037,69.4834,-99999.0,16.7673,18.761,25.3005,26.6017,1.206,5.1482,72.6807,0.0998,-99999.0,2.5332,2.534,-99999.0,-99999.0,25.6318,17.0408,449.5,316.0,453.5,324.0,差油层
