Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1134.32,8.9531,0.0168,91.9644,79.1875,8.582,8.397,9.4728,9.3292,0.8008,10.7734,47.0312,0.2773,3.9888,2.3648,7.7702,-36.2188,635.9053,439.5438,632.6255,438.2674,水层
1134.3708,8.9219,0.0179,91.5204,77.1875,8.5572,9.1601,11.0993,10.6637,0.8027,10.6953,47.0312,0.2899,3.9696,2.3315,8.7056,-36.2812,636.3143,439.5578,633.0347,439.566,水层
1134.4216,8.9141,0.0163,91.7052,75.9375,8.552,9.478,11.7684,11.2749,0.8018,10.6641,47.0312,0.2831,3.9236,2.2935,11.2174,-36.3125,636.3137,439.5741,633.4437,439.573,水层
1134.4724,8.9375,0.0165,92.4696,70.875,8.8035,8.8977,11.3928,10.9041,0.8008,10.75,47.0312,0.2762,3.86,2.2895,12.7187,-36.625,635.9029,438.7352,633.4431,439.587,水层
1134.5232,9.0,0.0255,93.8053,70.0625,9.4465,8.6552,9.1478,9.0873,0.8018,10.4766,47.0312,0.2803,3.8196,2.317,10.5679,-36.375,640.3149,438.7469,633.4423,439.601,水层
1134.574,8.9375,0.0306,94.542,68.125,10.3479,9.0823,8.1201,8.2232,0.8018,10.0868,47.0312,0.285,3.6122,2.3419,8.1013,-36.25,639.9023,438.7621,635.6319,440.4702,水层
1134.6248,8.9297,0.0241,92.1593,67.25,11.2398,10.4316,9.6575,9.6665,0.7988,9.8047,47.0312,0.2652,3.5405,2.3495,7.6983,-36.2812,639.4976,438.3525,634.3796,440.4854,水层
1134.6756,8.8906,0.0175,84.9668,59.75,11.9412,12.2677,14.4337,13.7802,0.7993,10.1094,47.0312,0.2095,3.4818,2.3866,9.566,-36.2812,639.512,437.9383,634.3848,440.4982,水层
1134.7264,8.9141,0.0203,77.9958,50.2165,11.8955,13.6394,22.1562,19.8061,0.8008,10.2812,47.0312,0.1595,3.5783,2.4503,16.0649,-36.4996,639.0994,437.5252,634.4006,439.6651,水层
1134.7772,8.8594,0.02,73.3161,47.375,11.5695,14.2904,26.077,23.9295,0.7998,10.125,47.0312,0.1585,3.6509,2.4785,26.1302,-36.0625,638.696,436.6851,634.4189,439.6779,水层
1134.828,8.8281,0.0126,74.8192,52.1875,11.162,13.6774,20.6337,19.1203,0.7993,9.7188,47.0625,0.2025,3.6282,2.4271,29.033,-35.4375,638.2768,436.6979,634.4346,438.8367,水层
1134.8788,8.8281,0.0074,82.3008,60.375,10.7489,12.2889,13.1472,12.8444,0.8008,10.1016,47.0938,0.2434,3.5484,2.3496,19.5917,-35.0625,638.2978,435.0071,633.6041,438.8542,水层
1134.9296,8.8828,0.0141,88.8736,66.625,10.0686,10.6733,9.4185,9.4197,0.8008,10.7796,47.0938,0.2594,3.3611,2.3371,13.0223,-34.4688,637.8812,434.5928,633.1835,438.4388,水层
1134.9804,9.0078,0.0237,92.7083,76.4375,9.078,9.0282,7.8032,7.6365,0.8013,11.6484,47.0938,0.2643,3.3384,2.3678,9.7295,-33.3125,637.4712,434.1797,632.7839,438.0291,水层
1135.0312,9.0547,0.0339,93.3537,88.75,7.9418,7.6542,6.7737,6.6057,0.8003,11.9453,47.0938,0.2673,3.5462,2.4081,7.4299,-31.4062,637.4909,433.343,632.7917,437.6137,水层
1135.082,9.0781,0.0508,92.959,97.75,6.8368,6.7315,5.9063,5.8309,0.8003,12.2734,47.125,0.2702,4.1758,2.4151,5.9757,-29.9062,637.5027,433.3581,632.3777,436.7794,水层
1135.1328,9.1406,0.0675,93.5435,101.5625,6.152,6.052,5.6337,5.5777,0.8013,13.1094,47.0938,0.2675,4.8897,2.3881,5.3745,-29.4531,637.0966,432.5133,632.4,436.357,水层
1135.1836,9.4453,0.0734,94.062,101.75,5.6472,5.582,5.5932,5.515,0.8018,14.1406,47.0938,0.2683,5.7236,2.3506,5.2478,-28.7656,636.6879,432.1013,631.986,435.5226,水层
1135.2344,9.2656,0.096,94.1266,98.125,5.2009,5.2482,5.5396,5.4545,0.8022,17.2188,47.0938,0.2711,6.3096,2.3418,5.2391,-28.9688,636.6996,431.6904,631.5733,435.1071,水层
1135.2852,9.4062,0.1205,94.4789,98.6875,5.0115,5.0283,5.3534,5.2744,0.7998,22.0312,47.0938,0.2701,6.6835,2.3574,5.2696,-28.7188,636.2883,431.7021,632.0161,434.6928,水层
1135.336,9.6094,0.13,94.2684,93.0,4.883,4.8974,5.514,5.4095,0.7993,25.7969,47.125,0.2723,6.8666,2.362,5.1876,-28.7031,635.8782,431.2924,632.0409,434.282,水层
1135.3868,9.6641,0.1289,93.9798,95.125,4.755,4.8126,5.0709,5.2743,0.8008,21.6094,47.125,0.2719,6.4221,2.3645,5.1349,-28.5781,635.8979,431.304,631.6216,433.4406,水层
1135.4376,9.8359,0.1325,93.9776,91.25,4.6638,4.6703,5.0081,5.1591,0.8003,15.5938,47.125,0.2662,5.9771,2.3743,5.0963,-28.3906,635.9084,430.4672,631.6386,433.4534,水层
1135.4884,9.9766,0.1355,93.6424,95.4375,4.6413,4.5969,5.0107,5.1406,0.7993,10.9688,47.1562,0.2571,5.6829,2.3951,5.006,-28.2969,635.5048,430.4799,631.6517,433.472,水层
1135.5392,9.75,0.1438,93.5892,93.25,4.6769,4.5824,4.6214,4.7798,0.8013,8.5703,47.1562,0.2574,5.8427,2.4118,4.7801,-28.7031,635.5127,430.4973,631.2442,433.4859,水层
1135.59,9.8359,0.1405,93.9545,92.1875,4.7564,4.5898,4.7801,4.8456,0.8003,7.3856,47.1562,0.2622,5.7287,2.418,4.5531,-29.8906,635.1026,430.5089,631.2612,433.4987,水层
1135.6408,10.0,0.132,93.4112,89.9375,4.9348,4.6966,4.9062,4.9224,0.7988,7.3906,47.1562,0.2679,4.9734,2.4237,4.4475,-30.3438,634.6925,431.3852,631.2756,434.3669,水层
1135.6916,9.5156,0.1255,92.9357,88.0,5.1782,4.9681,5.2686,5.1754,0.7988,7.5586,47.1562,0.2666,4.2445,2.4424,4.5327,-30.625,634.7069,431.391,631.2913,434.3831,水层
1135.7424,9.3672,0.1095,92.2123,88.0625,5.4884,5.3811,6.1982,6.0065,0.7988,7.3594,47.125,0.2556,3.657,2.4451,4.9777,-31.2969,634.3047,431.4072,631.7445,434.8207,水层
1135.7932,9.3438,0.0894,90.6967,80.125,5.8101,5.9546,7.5674,7.2644,0.7993,6.9258,47.1562,0.2513,3.6128,2.422,5.8103,-31.6406,634.3112,431.8471,631.3265,435.263,水层
1135.844,9.125,0.0741,89.7847,73.25,6.0949,6.563,9.0676,8.3446,0.7993,6.5195,47.1562,0.2414,3.7235,2.3953,7.2012,-32.5,634.3361,431.8622,631.7733,435.704,水层
1135.8948,9.1328,0.0706,89.4397,67.375,6.3817,6.9797,10.2578,9.2977,0.7993,6.4688,47.1562,0.2401,4.255,2.3716,8.7288,-32.8438,634.3452,432.3009,631.7916,436.5735,水层
1135.9456,9.125,0.0711,89.9294,64.9375,6.6703,7.0749,8.8723,8.2151,0.7988,6.3477,47.1562,0.2521,4.6784,2.3625,9.808,-32.5625,634.7894,433.6032,631.3736,437.018,水层
1135.9964,9.1172,0.0657,90.6901,72.4375,6.9251,7.0289,7.8262,7.3542,0.7988,6.0117,47.1562,0.2627,4.7917,2.3675,9.0196,-31.8594,634.8064,433.6114,632.2474,437.4568,水层
1136.0472,9.3359,0.07,90.313,71.75,6.8918,6.9559,7.6533,7.1964,0.7988,5.5859,47.1562,0.2562,4.8582,2.3887,7.2393,-31.2656,635.6738,434.4796,632.6995,437.8968,水层
1136.098,9.2109,0.0905,89.5054,76.9375,6.5368,6.8554,7.0497,6.6395,0.7983,5.2852,47.1562,0.2386,5.2013,2.4021,6.5463,-30.3906,636.118,435.3513,632.6995,438.7721,水层
1136.1488,9.5,0.1023,89.4235,75.4375,6.1601,6.4816,6.8155,6.3061,0.7979,5.4375,47.1562,0.2266,5.9375,2.3736,6.7357,-29.5625,636.9893,436.2184,633.1489,439.2132,水层
1136.1996,9.7656,0.1151,89.3147,81.9375,5.8106,5.8332,6.7149,6.1782,0.7959,6.0,47.1562,0.2327,6.3795,2.3466,6.5927,-28.8125,637.862,437.0891,634.4434,440.0873,水层
1136.2504,9.9688,0.1398,91.4527,83.125,5.5249,5.3301,5.2474,5.0633,0.7959,7.1418,47.1562,0.2492,6.5621,2.3455,5.824,-28.1406,637.8791,437.5349,634.8889,440.0932,水层
1136.3012,10.2266,0.1486,93.8845,85.0,5.387,5.0679,4.7319,4.6053,0.7964,6.957,47.1562,0.2645,6.2332,2.353,4.7998,-28.4531,639.1881,437.9702,635.3304,440.1072,水层
1136.352,10.1797,0.1418,93.6788,85.75,5.3305,5.1343,5.021,4.8109,0.7979,6.1953,47.1562,0.2716,5.7123,2.3745,4.364,-28.3281,639.1881,438.4102,636.1992,440.1223,水层
1136.4028,9.3359,0.1457,92.1633,85.8125,5.1535,5.2785,5.8423,5.4391,0.7979,5.1797,47.1562,0.2658,5.0886,2.4166,4.7083,-28.4531,639.6363,439.2796,636.6422,440.9895,水层
1136.4536,9.4062,0.1487,90.8501,82.9375,4.9743,5.2845,6.5768,5.9379,0.7974,5.2461,47.1562,0.2498,5.3514,2.4281,5.8246,-28.8281,640.0792,439.7208,637.9525,441.4412,水层
1136.5044,9.5625,0.1397,90.4187,86.125,4.8497,5.0515,6.3815,5.8454,0.7979,5.7578,47.1562,0.2541,6.0089,2.3754,6.6616,-28.8438,640.9481,440.1702,638.3862,441.447,水层
1136.5552,9.8828,0.1338,92.7579,88.3125,4.8485,4.759,5.4978,5.1654,0.7988,6.7188,47.2188,0.2701,6.8441,2.3217,6.0681,-28.3438,641.8234,440.1806,638.8279,441.8859,水层
1136.606,9.8438,0.1433,95.6471,93.3125,4.9989,4.7303,4.9335,4.765,0.7979,7.4141,47.2188,0.2779,6.7119,2.3285,4.6848,-27.9688,641.8379,440.1923,639.2721,442.3283,水层
1136.6568,9.5938,0.1546,95.4435,92.3125,5.0844,4.9507,4.8256,4.6232,0.7974,7.7578,47.2188,0.2727,6.2537,2.3657,4.2846,-28.4062,642.7054,440.2075,639.719,442.3516,水层
1136.7076,9.6875,0.1584,94.5546,93.25,5.0586,5.0831,5.1235,4.8528,0.7974,7.8125,47.2188,0.2596,5.7587,2.4055,4.7345,-29.4688,642.7225,439.8024,639.7295,442.3586,水层
1136.7584,9.8672,0.1531,92.7249,96.6875,4.9976,5.0476,5.8285,5.4988,0.7979,7.8438,47.2188,0.2619,5.2078,2.4262,5.3474,-29.5469,643.1628,439.3811,640.1738,442.3715,水层
1136.8092,9.7188,0.1553,91.299,94.625,5.0074,5.1154,5.8554,5.5896,0.7979,7.6602,47.2188,0.2594,4.9047,2.4533,5.4908,-29.6406,643.1826,438.5535,640.1882,442.389,水层
1136.86,9.4531,0.1557,92.1295,90.4375,4.9785,5.1852,5.7658,5.5426,0.7974,7.6484,47.2188,0.2612,4.9714,2.4703,5.4548,-29.5156,642.7751,437.9546,639.3574,440.822,水层
1136.9108,9.4688,0.1469,92.0258,86.875,4.9895,5.1522,5.9858,5.6923,0.7979,7.7069,47.2188,0.2554,5.5287,2.4441,5.6894,-29.5156,642.3584,437.5454,638.0889,439.5946,水层
1136.9616,9.625,0.1348,92.0064,92.875,4.9036,5.0665,5.8106,5.5188,0.7979,7.832,47.2812,0.2584,6.2939,2.3969,5.8373,-29.6406,641.5237,436.7274,636.8308,439.1859,水层
1137.0124,9.625,0.13,93.3166,100.25,4.7508,4.89,5.3409,5.1305,0.7974,8.1094,47.2812,0.2643,6.7286,2.3587,5.7941,-29.3281,641.1096,435.9091,636.4089,437.9585,水层
1137.0632,9.3516,0.1312,95.1587,98.75,4.514,4.6057,4.7904,4.6447,0.7974,10.1484,47.2812,0.2757,6.6472,2.334,5.366,-29.3594,639.4217,435.5013,634.7196,437.9593,水层
1137.114,9.5938,0.1409,97.1145,95.0625,4.249,4.2378,4.3302,4.1931,0.7974,10.3672,47.2812,0.2973,6.5173,2.3327,4.7889,-29.0781,638.1505,434.6832,633.8782,437.9608,水层
1137.1648,9.7031,0.1401,99.103,93.125,4.0002,3.9295,3.8663,3.7718,0.7979,9.2188,47.2812,0.3149,6.3366,2.332,4.122,-28.5781,636.8846,433.8651,633.0381,436.7332,水层
1137.2156,10.0234,0.1442,100.8395,98.875,3.7761,3.6834,3.6927,3.5801,0.7979,7.457,47.2812,0.3185,6.2007,2.3476,3.6079,-28.1719,635.1926,432.6373,631.7773,436.3248,水层
1137.2664,10.2814,0.1493,101.6874,101.9388,3.697,3.5316,3.5854,3.4503,0.7964,9.4375,47.2812,0.3103,5.5287,2.3629,3.3943,-27.4529,633.498,431.4099,630.9373,435.5074,水层
1137.3172,10.5625,0.1489,102.0341,103.5625,3.6639,3.4835,3.4832,3.3723,0.7979,14.3438,47.2812,0.2918,5.1095,2.3728,3.3493,-27.1719,631.8113,430.1819,630.5231,434.6891,水层
1137.368,10.4922,0.1434,101.6473,102.9375,3.6823,3.5351,3.642,3.5163,0.7993,17.9062,47.2812,0.286,4.9531,2.3789,3.2535,-27.1719,631.3958,428.9543,629.2635,433.8709,水层
1137.4188,10.1484,0.1389,100.5892,101.8125,3.8457,3.72,4.176,3.938,0.7979,12.1172,47.2812,0.2795,4.8845,2.3929,3.2151,-27.3594,630.1349,428.1364,628.8493,433.0532,水层
1137.4696,9.9297,0.137,97.7224,97.875,4.0274,4.0951,5.4036,4.9385,0.7974,9.1797,47.2812,0.2668,4.7765,2.4101,3.6101,-27.6406,628.8688,427.3188,628.4351,431.8259,水层
1137.5204,9.7656,0.1422,93.4683,89.0,4.1701,4.4858,6.5403,5.8101,0.7964,8.5078,47.2812,0.2553,5.0569,2.4224,4.7921,-27.9844,628.8819,426.0914,627.1741,431.4172,水层
1137.5712,9.5078,0.14,91.2958,82.5,4.3583,4.7198,6.6063,5.9155,0.7974,9.6457,47.2812,0.253,5.2904,2.4157,6.2669,-28.1719,627.6183,425.683,626.3353,430.1896,水层
1137.622,9.6172,0.1308,90.8923,82.3125,4.6621,4.8839,6.6765,6.0863,0.7988,11.5,47.2812,0.2642,5.0292,2.405,6.551,-28.3594,626.7808,424.456,625.9197,429.3717,水层
1137.6728,9.6953,0.1289,90.0855,85.4375,4.995,5.1466,6.4885,6.0182,0.7974,14.2656,47.2812,0.2622,4.2132,2.4297,5.5872,-28.2344,625.9379,424.0475,624.2302,428.554,水层
1137.7236,9.3906,0.1339,89.48,87.8125,5.2683,5.4649,6.4883,5.9468,0.7974,13.6094,47.2812,0.2484,3.9765,2.4662,5.5085,-27.9531,624.6718,423.2297,622.9614,427.7362,水层
1137.7744,9.5859,0.1381,88.0982,87.375,5.3934,5.5671,7.1481,6.3872,0.7964,15.5703,47.2812,0.2371,4.455,2.4767,6.6042,-28.3906,624.2601,422.8216,620.8444,426.9186,水层
1137.8252,9.9062,0.1309,88.0646,85.4375,5.4326,5.4716,6.9448,6.3453,0.7959,18.5469,47.2812,0.2517,5.1927,2.4489,7.2138,-29.5,622.5705,422.4136,619.5756,426.1006,水层
1137.876,10.0703,0.1259,88.7893,84.25,5.5444,5.4671,6.3811,5.9245,0.7959,15.8203,47.3125,0.2624,5.6276,2.4363,6.4715,-29.9062,621.3016,421.5957,617.8885,425.6923,水层
1137.9268,10.0466,0.134,88.4482,83.5637,5.6899,5.7257,6.2484,5.7957,0.7959,8.4609,47.3438,0.257,5.4909,2.4618,5.641,-29.6562,617.8218,421.1881,616.1962,424.4652,水层
1137.9776,9.7188,0.1339,87.332,85.0,5.7565,6.0451,6.7443,6.1227,0.7964,5.3242,47.375,0.236,5.1351,2.4906,5.7149,-29.6562,617.4119,421.1892,615.3493,423.2377,水层
1160.4312,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,3.4316,-99999.0,0.3666,4.5115,2.4205,-99999.0,-99999.0,603.0322,417.2934,603.8782,418.5589,油水同层
1160.482,-99999.0,0.0401,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,6.2891,-99999.0,0.3664,4.6872,2.4263,-99999.0,-99999.0,603.9082,417.7339,604.7563,419.0052,油水同层
1160.5328,-99999.0,0.0586,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,13.5312,-99999.0,0.3781,4.6101,2.4015,-99999.0,-99999.0,604.3552,417.7513,605.2073,419.0399,油水同层
1160.5836,-99999.0,0.0553,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,12.7734,-99999.0,0.3974,4.7154,2.3376,-99999.0,-99999.0,604.8022,417.7803,606.0912,419.0535,油水同层
1160.6344,-99999.0,0.0609,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,13.1016,-99999.0,0.4182,4.6548,2.305,-99999.0,-99999.0,605.2571,418.6536,606.5303,419.0805,油水同层
1160.6852,-99999.0,0.0657,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,17.3594,-99999.0,0.434,4.7158,2.3066,-99999.0,-99999.0,604.8621,417.8402,606.9833,419.1037,油水同层
1160.736,-99999.0,0.0537,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,24.9661,-99999.0,0.4317,4.7253,2.3119,-99999.0,-99999.0,604.8781,417.8537,607.4343,418.6999,油水同层
1160.7868,-99999.0,0.0566,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,17.5938,-99999.0,0.4279,4.7386,2.3234,-99999.0,-99999.0,604.906,417.4518,607.0352,418.2961,油水同层
1160.8376,-99999.0,0.0652,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,16.7031,-99999.0,0.4125,4.7758,2.3248,-99999.0,-99999.0,603.2397,416.6249,606.217,416.6307,油水同层
1160.8884,-99999.0,0.0613,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,18.7969,-99999.0,0.401,4.653,2.3161,-99999.0,-99999.0,603.2497,415.7999,606.2291,416.2211,油水同层
1160.9392,-99999.0,0.0761,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,21.4062,-99999.0,0.3878,4.8501,2.3322,-99999.0,-99999.0,602.0084,414.9826,605.8279,414.9749,油水同层
1160.99,-99999.0,0.0907,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,20.5469,-99999.0,0.3922,4.9524,2.3553,-99999.0,-99999.0,601.6014,414.5672,604.5827,414.1479,油水同层
1161.0408,-99999.0,0.0871,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,19.3778,-99999.0,0.4047,5.2267,2.3485,-99999.0,-99999.0,600.7792,413.7422,604.1776,412.0593,油水同层
1161.0916,-99999.0,0.0852,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,19.9844,-99999.0,0.4231,4.9801,2.346,-99999.0,-99999.0,600.3781,412.9153,602.5013,411.6458,油水同层
1161.1424,-99999.0,0.095,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,20.3125,-99999.0,0.4274,4.6936,2.3609,-99999.0,-99999.0,598.7177,411.6729,600.8311,410.3919,油水同层
1161.1932,-99999.0,0.0899,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,23.0156,-99999.0,0.4121,4.5029,2.3686,-99999.0,-99999.0,597.8815,410.8382,600.4259,409.1379,油水同层
1161.244,-99999.0,0.0772,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,27.3125,-99999.0,0.3898,4.4697,2.3737,-99999.0,-99999.0,597.0553,409.5823,598.7496,408.3071,油水同层
1161.2948,-99999.0,0.0595,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,31.375,-99999.0,0.3721,4.3682,2.3698,-99999.0,-99999.0,595.806,408.7592,598.7735,407.0627,油水同层
1161.3456,-99999.0,0.0451,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,27.125,-99999.0,0.3695,4.2478,2.3602,-99999.0,-99999.0,595.3949,407.9322,597.5242,406.2299,油水同层
1161.3964,-99999.0,0.0319,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,17.8661,-99999.0,0.3715,4.1074,2.3467,-99999.0,-99999.0,596.694,407.5283,597.1251,404.9779,油水同层
1161.4472,-99999.0,0.0185,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,12.8125,-99999.0,0.3718,4.1493,2.3466,-99999.0,-99999.0,597.5721,399.1252,597.147,401.9793,油水同层
1161.498,-99999.0,0.02,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.1719,-99999.0,0.3719,4.2692,2.3914,-99999.0,-99999.0,598.8992,399.963,597.6,402.8345,油水同层
1161.5488,-99999.0,0.0328,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,9.4766,-99999.0,0.372,4.2268,2.4573,-99999.0,-99999.0,598.8992,402.8997,597.6219,403.7158,油水同层
1161.5996,-99999.0,0.0343,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,9.4844,-99999.0,0.3721,4.0082,2.4795,-99999.0,-99999.0,600.2083,404.5971,598.9231,404.5841,油水同层
1161.6504,-99999.0,0.0254,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,9.8438,-99999.0,0.3721,3.8972,2.4592,-99999.0,-99999.0,600.6453,405.8712,598.943,406.2815,油水同层
1161.7012,-99999.0,0.0238,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.1633,-99999.0,0.3721,3.728,2.4382,-99999.0,-99999.0,601.0983,407.5729,600.6793,407.9745,油水同层
1161.752,-99999.0,0.0203,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.5312,-99999.0,0.3724,3.6823,2.4258,-99999.0,-99999.0,601.9684,408.0266,601.5434,410.5226,油水同层
1161.8028,-99999.0,0.0164,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.5547,-99999.0,0.3722,3.5532,2.4194,-99999.0,-99999.0,603.6927,410.1429,602.4255,410.9502,油水同层
1161.8536,-99999.0,0.0162,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.5781,-99999.0,0.3725,3.4844,2.4161,-99999.0,-99999.0,605.0039,411.4343,603.7286,412.6519,油水同层
1161.9044,-99999.0,0.0193,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.125,-99999.0,0.3724,3.4092,2.4135,-99999.0,-99999.0,605.443,412.6997,603.7446,414.755,油水同层
1161.9552,-99999.0,0.0213,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.1016,-99999.0,0.3729,3.3017,2.4066,-99999.0,-99999.0,605.4689,414.8115,605.4729,417.277,油水同层
1162.006,-99999.0,0.024,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.4453,-99999.0,0.3725,3.2165,2.398,-99999.0,-99999.0,605.916,416.0899,605.924,418.5467,油水同层
1162.0568,-99999.0,0.0309,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,11.8326,-99999.0,0.3721,3.0813,2.3929,-99999.0,-99999.0,606.369,417.377,606.7981,420.6542,油水同层
1162.1076,-99999.0,0.0373,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.1875,-99999.0,0.372,3.0733,2.3824,-99999.0,-99999.0,606.391,419.5018,608.0934,423.582,油水同层
1162.1584,-99999.0,0.0382,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,6.9219,-99999.0,0.372,3.4595,2.3864,-99999.0,-99999.0,606.85,420.3482,609.8237,425.2705,油水同层
1162.2092,-99999.0,0.0426,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,5.1641,-99999.0,0.372,3.7445,2.4097,-99999.0,-99999.0,606.866,422.0498,610.2668,426.9634,油水同层
1162.26,-99999.0,0.0473,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,4.9609,-99999.0,0.372,3.9836,2.4314,-99999.0,-99999.0,607.3171,423.7557,611.1409,428.2504,油水同层
1162.3108,-99999.0,0.0394,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,6.4336,-99999.0,0.372,3.7342,2.4099,-99999.0,-99999.0,608.1892,425.034,612.0211,429.533,油水同层
1162.3616,-99999.0,0.0224,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,8.6275,-99999.0,0.3728,3.5255,2.3627,-99999.0,-99999.0,609.0754,425.8978,613.3284,430.004,油水同层
1169.4228,9.75,0.1438,93.5892,93.25,4.6769,4.5824,4.6214,4.7798,0.8013,2.0957,47.1562,0.2574,5.8427,2.4118,4.7801,-28.7031,605.7658,407.7036,602.7827,406.4189,油水同层
1169.4736,9.8359,0.1405,93.9545,92.1875,4.7564,4.5898,4.7801,4.8456,0.8003,2.1211,47.1562,0.2622,5.7287,2.418,4.5531,-29.8906,604.5107,408.144,601.1105,407.2939,油水同层
1169.5244,10.0,0.132,93.4112,89.9375,4.9348,4.6966,4.9062,4.9224,0.7988,2.1602,47.1562,0.2679,4.9734,2.4237,4.4475,-30.3438,603.6826,409.4634,600.2825,409.0191,油水同层
1169.5752,9.5156,0.1255,92.9357,88.0,5.1782,4.9681,5.2686,5.1754,0.7988,2.2754,47.1562,0.2666,4.2445,2.4424,4.5327,-30.625,602.0105,409.4634,599.8814,410.7385,油水同层
1169.626,9.3672,0.1095,92.2123,88.0625,5.4884,5.3811,6.1982,6.0065,0.7988,2.7168,47.125,0.2556,3.657,2.4451,4.9777,-31.2969,601.1884,410.7693,600.3344,412.4617,油水同层
1169.6768,9.3438,0.0894,90.6967,80.125,5.8101,5.9546,7.5674,7.2644,0.7993,4.1641,47.1562,0.2513,3.6128,2.422,5.8103,-31.6406,600.7833,411.2156,600.7833,413.7599,油水同层
1169.7276,9.125,0.0741,89.7847,73.25,6.0949,6.563,9.0676,8.3446,0.7993,8.3906,47.1562,0.2414,3.7235,2.3953,7.2012,-32.5,600.8092,412.9427,601.2303,414.6332,油水同层
1169.7784,9.1328,0.0706,89.4397,67.375,6.3817,6.9797,10.2578,9.2977,0.7993,14.6406,47.1562,0.2401,4.255,2.3716,8.7288,-32.8438,600.8312,414.2332,601.6852,415.9333,油水同层
1169.8292,9.125,0.0711,89.9294,64.9375,6.6703,7.0749,8.8723,8.2151,0.7988,12.1797,47.1562,0.2521,4.6784,2.3625,9.808,-32.5625,601.7172,415.9623,602.9822,417.2374,油水同层
1169.88,9.1172,0.0657,90.6901,72.4375,6.9251,7.0289,7.8262,7.3542,0.7988,10.5312,47.1562,0.2627,4.7917,2.3675,9.0196,-31.8594,602.1581,417.2587,603.0062,418.5338,油水同层
1169.9308,9.3359,0.07,90.313,71.75,6.8918,6.9559,7.6533,7.1964,0.7988,13.5,47.1562,0.2562,4.8582,2.3887,7.2393,-31.2656,603.0322,417.2934,603.8782,418.5589,油水同层
1169.9816,9.2109,0.0905,89.5054,76.9375,6.5368,6.8554,7.0497,6.6395,0.7983,11.2086,47.1562,0.2386,5.2013,2.4021,6.5463,-30.3906,603.9082,417.7339,604.7563,419.0052,油水同层
